t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power
106,57.428,100.69,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
107,57.428,97.87,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
108,57.428,97.86,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
109,57.428,97.86,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
110,57.428,97.86,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
111,57.428,100.7,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
112,57.428,115.98,0.0,0.0,0.0,0.0,101.4999999999998,130.15,28.650000000000205,28.650000000000205,0.0,28.650000000000205,971.3499999999998,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,28.650000000000205,0.0,130.15
113,57.428,139.05,-0.0,0.0,0.0,0.0,30.150000000000006,130.15,100.0,100.0,0.0,100.0,871.3499999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,100.0,0.0,130.15
114,57.428,139.05,-0.0,0.0,0.0,0.0,30.150000000000006,130.15,100.0,100.0,0.0,100.0,771.3499999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,100.0,0.0,130.15
115,57.428,139.05,-0.0,0.0,0.0,0.0,30.150000000000006,130.15,100.0,100.0,0.0,100.0,671.3499999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,100.0,0.0,130.15
116,57.428,139.05,-0.0,0.0,0.0,0.0,30.150000000000006,130.15,100.0,100.0,0.0,100.0,571.3499999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,100.0,0.0,130.15
117,57.428,136.14,-0.0,0.0,0.0,0.0,30.150000000000006,130.15,100.0,100.0,0.0,100.0,471.3499999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,100.0,0.0,130.15
118,57.428,134.29,-0.0,0.0,0.0,0.0,30.150000000000006,130.15,100.0,100.0,0.0,100.0,371.3499999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,100.0,0.0,130.15
119,57.428,115.74,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,441.1999999999998,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
120,57.428,109.15,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,511.04999999999984,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
121,55.04,102.9,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,580.8999999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
122,55.04,102.9,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
123,55.04,102.89,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
124,55.04,102.89,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
125,55.04,102.89,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
126,55.04,102.9,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
127,55.04,108.53,0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
128,55.04,133.92,-0.0,0.0,0.0,0.0,130.15,130.15,0.0,0.0,0.0,0.0,1000.0,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,0.0,130.15
129,55.04,190.94,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.95884000000001,0.0,79.95884000000001,920.04116,1.0,-0.0,-0.0,0.04116,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.04116,79.95884000000001,0.0,130.15
130,55.04,191.03,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.99706,0.0,79.99706,840.0441,1.0,-0.0,-0.0,0.00294,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.00294,79.99706,0.0,130.15
131,55.04,191.02,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,760.0441,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
132,55.04,180.11,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,680.0441,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
133,55.04,174.4,1.0,300.0,120.0,160.0,51.905899999999775,171.90589999999978,120.0,-41.75589999999977,41.75589999999977,0.0,721.7999999999997,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,41.75589999999977,130.15
134,55.04,190.85,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,641.7999999999997,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
135,55.04,191.03,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,561.7999999999997,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
136,55.04,197.68,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,481.7999999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
137,55.04,197.74,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,401.7999999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
138,55.04,197.74,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,321.7999999999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
139,55.04,197.74,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,241.79999999999978,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
140,55.04,191.37,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,161.79999999999978,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
141,55.04,151.46,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,231.64999999999978,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
142,55.04,144.9,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,301.4999999999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
143,55.04,142.53,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,371.3499999999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
144,55.04,133.92,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,441.1999999999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
145,55.04,118.57,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,511.04999999999984,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
146,55.04,118.47,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,580.8999999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
147,55.04,118.0,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
148,55.04,118.0,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
149,55.04,118.0,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
150,55.04,118.01,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
151,55.04,123.22,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
152,55.04,151.46,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
153,55.04,202.38,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.99118000000001,0.0,79.99118000000001,920.00882,1.0,-0.0,1.0,0.00882,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.00882,79.99118000000001,0.0,130.15
154,55.04,201.95,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,840.00882,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
155,55.04,191.09,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,760.00882,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
156,55.04,186.92,1.0,300.0,120.0,160.0,11.638359999999835,131.63835999999984,120.0,-1.4883599999998296,1.4883599999998296,0.0,761.4971799999998,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,1.4883599999998296,130.15
157,55.04,188.13,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,681.4971799999998,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
158,55.04,194.73,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,601.4971799999998,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
159,55.04,202.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.90886,0.0,79.90886,521.5883199999998,1.0,-0.0,-0.0,0.09114,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.09114,79.90886,0.0,130.15
160,55.04,202.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,441.5883199999999,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
161,55.04,202.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,361.5883199999999,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
162,55.04,202.49,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,281.5883199999999,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
163,55.04,202.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,201.5883199999999,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
164,55.04,202.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,121.5883199999999,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
165,55.04,160.5,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,191.4383199999999,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
166,55.04,151.46,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,261.2883199999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
167,55.04,151.45,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,331.1383199999999,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
168,55.04,144.9,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,400.98831999999993,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
169,55.04,138.96,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,470.83831999999995,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
170,55.04,120.94,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,540.68832,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
171,55.04,120.94,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,610.53832,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
172,55.04,120.94,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,680.38832,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
173,55.04,120.94,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,750.23832,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
174,55.04,120.94,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,820.0883200000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
175,55.04,143.75,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,889.9383200000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
176,55.04,151.46,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,959.7883200000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
177,55.04,202.43,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.9853,0.0,79.9853,879.8030200000001,1.0,-0.0,1.0,0.0147,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0147,79.9853,0.0,130.15
178,55.04,202.45,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.9804,0.0,79.9804,799.82262,1.0,-0.0,-0.0,0.0196,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0196,79.9804,0.0,130.15
179,55.04,202.25,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.96668,0.0,79.96668,719.85594,1.0,-0.0,-0.0,0.03332,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.03332,79.96668,0.0,130.15
180,55.04,191.25,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.97550000000001,0.0,79.97550000000001,639.88044,1.0,-0.0,-0.0,0.0245,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0245,79.97550000000001,0.0,130.15
181,55.04,191.05,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.97059999999999,0.0,79.97059999999999,559.90984,1.0,-0.0,-0.0,0.0294,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0294,79.97059999999999,0.0,130.15
182,55.04,191.05,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.95688000000001,0.0,79.95688000000001,479.95295999999996,1.0,-0.0,-0.0,0.04312,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.04312,79.95688000000001,0.0,130.15
183,55.04,196.83,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.95295999999999,0.0,79.95295999999999,400.0,1.0,-0.0,-0.0,0.04704,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.04704,79.95295999999999,0.0,130.15
184,55.04,202.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,320.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
185,55.04,202.49,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,240.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
186,55.04,202.49,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,160.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
187,55.04,202.49,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,80.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
188,55.04,202.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
189,55.04,155.31,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,69.85,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
190,55.04,151.46,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,139.7,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
191,55.04,151.43,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,209.54999999999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
192,55.04,146.21,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,279.4,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
193,55.04,125.51,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,349.25,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
194,55.04,119.84,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,419.1,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
195,55.04,119.83,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,488.95000000000005,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
196,55.04,119.83,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,558.8000000000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
197,55.04,119.83,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,628.6500000000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
198,55.04,119.84,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,698.5000000000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
199,55.04,143.3,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,768.3500000000001,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
200,55.04,159.15,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,838.2000000000002,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
201,55.04,200.8,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.93531999999999,0.0,79.93531999999999,758.2646800000002,1.0,-0.0,1.0,0.06468,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.06468,79.93531999999999,0.0,130.15
202,55.04,200.72,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.88337999999999,0.0,79.88337999999999,678.3813000000002,1.0,-0.0,-0.0,0.11661999999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.11661999999999999,79.88337999999999,0.0,130.15
203,55.04,191.03,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.84907999999999,0.0,79.84907999999999,598.5322200000003,1.0,-0.0,-0.0,0.15092,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.15092,79.84907999999999,0.0,130.15
204,55.04,187.07,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.61192,0.0,79.61192,518.9203000000002,1.0,-0.0,-0.0,0.38808000000000004,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.38808000000000004,79.61192,0.0,130.15
205,55.04,172.5,1.0,300.0,120.0,160.0,50.58289999999984,171.04937999999984,120.46648,-40.89937999999984,40.89937999999984,0.0,559.8196800000001,0.0,1.0,1.0,0.46647999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.46647999999999995,0.0,40.89937999999984,130.15
206,55.04,186.88,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.90494000000001,0.0,79.90494000000001,479.91474,1.0,-0.0,1.0,0.09506,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.09506,79.90494000000001,0.0,130.15
207,55.04,191.03,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.91474,0.0,79.91474,400.0,1.0,-0.0,-0.0,0.08525999999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.08525999999999999,79.91474,0.0,130.15
208,55.04,190.98,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,320.0,1.0,0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
