t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,hydrogen_storage.hydrogen_balance,hydrogen_storage.charging_hydrogen,hydrogen_storage.discharging_hydrogen,hydrogen_storage.hydrogen_content,hydrogen_storage.charge_bin,hydrogen_storage.discharge_bin,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power,arc6_expanded.hydrogen,arc8_expanded.hydrogen
6719,53.646,109.51,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,300.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6720,53.646,107.48,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,400.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6721,53.646,107.48,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,500.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6722,53.646,107.48,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,600.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6723,53.646,107.5,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,700.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0
6724,53.646,109.27,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,800.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0
6725,53.646,133.43,-0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,700.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
6726,53.646,144.39,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,620.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,120.0,0.0,80.0,0.0,0.0,0.0,300.0
6727,53.646,144.39,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.95197999999999,0.0,79.95197999999999,540.04802,1.0,-0.0,-0.0,0.04802,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,120.0,0.04802,79.95197999999999,0.0,0.0,0.0,300.0
6728,53.646,149.87,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.74814,0.0,79.74814,460.2998799999999,1.0,-0.0,-0.0,0.25186000000000003,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,120.0,0.25186000000000003,79.74814,0.0,0.0,0.0,0.0
6729,53.646,133.71,-0.0,0.0,0.0,0.0,-100.3626,0.0,100.3626,100.0,0.0,100.0,360.2998799999999,1.0,-0.0,-0.0,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,0.3626,100.0,0.0,0.0,0.0,0.0
6730,53.646,72.2,0.0,0.0,0.0,0.0,99.56292,100.0,0.43708,-100.0,100.0,0.0,460.2998799999999,0.0,1.0,1.0,0.43708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,0.43708,0.0,100.0,0.0,0.0,0.0
6731,53.646,63.54,0.0,0.0,0.0,0.0,99.53646,100.0,0.46353999999999995,-100.0,100.0,0.0,560.2998799999999,0.0,1.0,-0.0,0.46353999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,0.46353999999999995,0.0,100.0,0.0,0.0,0.0
6732,53.646,66.86,0.0,0.0,0.0,0.0,99.40122,100.0,0.59878,-100.0,100.0,0.0,660.2998799999999,0.0,1.0,-0.0,0.59878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,0.59878,0.0,100.0,0.0,0.0,0.0
6733,53.646,64.18,0.0,0.0,0.0,0.0,99.34046,100.0,0.65954,-100.0,100.0,0.0,760.2998799999999,0.0,1.0,-0.0,0.65954,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,0.0,0.65954,0.0,100.0,0.0,0.0,0.0
6734,53.646,66.14,0.0,0.0,0.0,0.0,99.46394,100.0,0.53606,-100.0,100.0,0.0,860.2998799999999,0.0,1.0,-0.0,0.53606,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,0.0,0.53606,0.0,100.0,0.0,0.0,0.0
6735,53.646,134.77,0.0,0.0,0.0,0.0,-100.25774,0.0,100.25774,100.0,0.0,100.0,760.2998799999999,1.0,-0.0,1.0,0.25774,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,0.0,0.25774,100.0,0.0,0.0,0.0,0.0
6736,53.646,146.29,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.84907999999999,0.0,79.84907999999999,680.4508,1.0,-0.0,-0.0,0.15092,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,120.0,0.15092,79.84907999999999,0.0,0.0,0.0,300.0
6737,53.646,187.65,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.99314000000001,0.0,79.99314000000001,600.4576599999999,1.0,-0.0,-0.0,0.00686,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,120.0,0.00686,79.99314000000001,0.0,0.0,0.0,300.0
6738,53.646,187.65,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,520.4576599999999,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,120.0,0.0,80.0,0.0,0.0,0.0,300.0
6739,53.646,187.65,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,440.4576599999999,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6740,53.646,148.38,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,360.4576599999999,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,120.0,0.0,80.0,0.0,0.0,0.0,300.0
6741,53.646,132.62,-0.0,0.0,0.0,0.0,-100.0,0.0,100.0,100.0,0.0,100.0,260.4576599999999,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
6742,53.646,116.35,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,360.4576599999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6743,53.646,110.11,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,460.4576599999999,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6744,53.646,110.11,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,560.4576599999999,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6745,53.646,110.11,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,660.4576599999999,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6746,53.646,110.11,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,760.4576599999999,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6747,53.646,110.11,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,860.4576599999999,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6748,53.646,110.15,0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,960.4576599999999,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6749,53.646,128.35,-0.0,0.0,0.0,0.0,39.54234000000008,39.54234000000008,0.0,-39.54234000000008,39.54234000000008,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,0.0,0.0,0.0,39.54234000000008,0.0,0.0,300.0
6750,53.646,153.66,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,920.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6751,53.646,153.74,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.94708,0.0,79.94708,840.05292,1.0,-0.0,-0.0,0.05292,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,120.0,0.05292,79.94708,0.0,0.0,0.0,300.0
6752,53.646,193.91,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.60113999999999,0.0,79.60113999999999,760.45178,1.0,-0.0,-0.0,0.39886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,0.0,120.0,0.39886,79.60113999999999,0.0,0.0,0.0,0.0
6753,53.646,183.19,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.41298,0.0,79.41298,681.0388,1.0,-0.0,-0.0,0.58702,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,300.0,-0.0,1.0,120.0,0.58702,79.41298,0.0,0.0,0.0,300.0
6754,53.646,148.34,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.82947999999999,0.0,79.82947999999999,601.20932,1.0,-0.0,-0.0,0.17051999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-0.0,1.0,120.0,0.17051999999999998,79.82947999999999,0.0,0.0,0.0,0.0
6755,53.646,145.58,1.0,300.0,120.0,160.0,-20.900620000000004,100.0,120.90062,-100.0,100.0,0.0,701.20932,0.0,1.0,1.0,0.90062,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,0.0,-0.0,1.0,120.0,0.90062,0.0,100.0,0.0,0.0,300.0
6756,53.646,145.57,1.0,300.0,120.0,160.0,-20.879059999999996,100.0,120.87906,-100.0,100.0,0.0,801.20932,0.0,1.0,-0.0,0.87906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,120.0,0.87906,0.0,100.0,0.0,0.0,0.0
6757,53.646,145.58,1.0,300.0,120.0,160.0,-20.844759999999994,100.0,120.84476,-100.0,100.0,0.0,901.20932,0.0,1.0,-0.0,0.84476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.84476,0.0,100.0,0.0,0.0,0.0
6758,53.646,145.67,1.0,300.0,120.0,160.0,-21.935500000000047,98.79067999999995,120.72618,-98.79067999999995,98.79067999999995,0.0,1000.0,0.0,1.0,0.0,0.7261799999999999,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,300.0,1.0,0.0,120.0,0.7261799999999999,0.0,98.79067999999995,0.0,0.0,0.0
6759,53.646,168.01,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.51784,0.0,79.51784,920.48216,1.0,-0.0,1.0,0.48216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-0.0,1.0,120.0,0.48216,79.51784,0.0,0.0,0.0,0.0
6760,53.646,187.73,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.78342,0.0,79.78342,840.69874,1.0,-0.0,-0.0,0.21658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,-0.0,1.0,120.0,0.21658,79.78342,0.0,0.0,0.0,0.0
6761,53.646,191.09,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.99412000000001,0.0,79.99412000000001,760.70462,1.0,-0.0,-0.0,0.00588,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,600.0,1.0,0.0,120.0,0.00588,79.99412000000001,0.0,0.0,0.0,0.0
6762,53.646,200.99,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,680.70462,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6763,53.646,200.98,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,600.70462,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-0.0,1.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6764,53.646,148.85,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,520.70462,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,120.0,0.0,80.0,0.0,0.0,0.0,300.0
6765,53.646,148.85,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,440.70462,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6766,53.646,148.44,1.0,300.0,120.0,160.0,-160.70461999999998,0.0,160.70461999999998,40.70461999999998,0.0,40.70461999999998,400.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,120.0,0.0,40.70461999999998,0.0,0.0,0.0,300.0
6767,53.646,135.19,1.0,300.0,120.0,160.0,-20.0,100.0,120.0,-100.0,100.0,0.0,500.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0
6768,53.646,125.21,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,600.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6769,53.646,125.2,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,700.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,600.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0
6770,53.646,125.2,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,800.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6771,53.646,125.2,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,900.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,900.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6772,53.646,143.13,1.0,300.0,120.0,160.0,-20.0,100.0,120.0,-100.0,100.0,0.0,1000.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,120.0,0.0,0.0,100.0,0.0,0.0,0.0
6773,53.646,155.21,1.0,300.0,120.0,160.0,-120.0,0.0,120.0,0.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,300.0
6774,53.646,162.52,1.0,300.0,120.0,160.0,-165.96526000000006,0.0,165.96526000000006,45.96526000000006,0.0,45.96526000000006,954.0347399999999,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,120.0,0.0,45.96526000000006,0.0,0.0,0.0,0.0
6775,53.646,162.52,1.0,300.0,120.0,160.0,-120.10878,0.0,120.10878,0.0,0.0,0.0,954.0347399999999,1.0,-0.0,-0.0,0.10878,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,120.0,0.10878,0.0,0.0,0.0,0.0,0.0
6776,53.646,202.94,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.59819999999999,0.0,79.59819999999999,874.4365399999999,1.0,-0.0,-0.0,0.4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,120.0,0.4018,79.59819999999999,0.0,0.0,0.0,0.0
6777,53.646,194.5,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.37182000000001,0.0,79.37182000000001,795.06472,1.0,-0.0,-0.0,0.62818,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1500.0,1.0,0.0,120.0,0.62818,79.37182000000001,0.0,0.0,0.0,0.0
6778,53.646,187.73,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.22286,0.0,79.22286,715.84186,1.0,-0.0,-0.0,0.77714,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,1200.0,-0.0,1.0,120.0,0.77714,79.22286,0.0,0.0,0.0,300.0
6779,53.646,174.72,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.14348000000001,0.0,79.14348000000001,636.69838,1.0,-0.0,-0.0,0.85652,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,900.0,-0.0,1.0,120.0,0.85652,79.14348000000001,0.0,0.0,0.0,300.0
6780,53.646,164.53,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.13074,0.0,79.13074,557.56764,1.0,-0.0,-0.0,0.86926,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1200.0,1.0,0.0,120.0,0.86926,79.13074,0.0,0.0,0.0,0.0
6781,53.646,193.55,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.17483999999999,0.0,79.17483999999999,478.39279999999997,1.0,-0.0,-0.0,0.82516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,120.0,0.82516,79.17483999999999,0.0,0.0,0.0,0.0
6782,53.646,164.53,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.26499999999999,0.0,79.26499999999999,399.1278,1.0,-0.0,-0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,-0.0,1.0,120.0,0.735,79.26499999999999,0.0,0.0,0.0,0.0
6783,53.646,192.58,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.43845999999999,0.0,79.43845999999999,319.68934,1.0,-0.0,-0.0,0.5615399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,120.0,0.5615399999999999,79.43845999999999,0.0,0.0,0.0,0.0
6784,53.646,201.0,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.68933999999999,0.0,79.68933999999999,240.0,1.0,-0.0,-0.0,0.31066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,-0.0,1.0,120.0,0.31066,79.68933999999999,0.0,0.0,0.0,0.0
6785,53.646,205.06,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,160.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,-0.0,1.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6786,53.646,205.07,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,80.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1500.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6787,53.646,204.98,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,1800.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6788,53.646,159.36,1.0,300.0,120.0,160.0,-120.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,-0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
6789,53.646,151.48,1.0,300.0,120.0,160.0,-120.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2100.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,53.646,148.85,1.0,300.0,120.0,160.0,-120.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,-0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,53.646,145.66,1.0,300.0,120.0,160.0,-120.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2400.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
6792,53.646,140.96,1.0,300.0,120.0,160.0,-120.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,2700.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,53.646,138.75,1.0,300.0,120.0,160.0,-120.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,-300.0,300.0,0.0,3000.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
6794,53.646,133.42,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6795,53.646,128.74,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,200.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2700.0,-0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,300.0
6796,53.646,128.74,-0.0,0.0,0.0,0.0,100.0,100.0,0.0,-100.0,100.0,0.0,300.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
6797,53.646,141.68,1.0,300.0,120.0,160.0,-180.49195999999998,0.0,180.49195999999998,60.49195999999998,0.0,60.49195999999998,239.50804000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,300.0,0.0,300.0,2400.0,-0.0,1.0,120.0,0.0,60.49195999999998,0.0,0.0,0.0,300.0
6798,53.646,151.46,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,80.0,0.0,80.0,159.50804000000002,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1.0,0.0,120.0,0.0,80.0,0.0,0.0,0.0,0.0
6799,53.646,151.47,1.0,300.0,120.0,160.0,-200.0,0.0,200.0,79.90494000000001,0.0,79.90494000000001,79.60310000000001,1.0,-0.0,-0.0,0.09506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1.0,0.0,120.0,0.09506,79.90494000000001,0.0,0.0,0.0,0.0
