t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.heat_grid_to_local,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,local_heat_storage.heat_balance,local_heat_storage.heat_charging,local_heat_storage.heat_discharging,local_heat_storage.excess_heat_discharging,local_heat_storage.heat_content,local_heat_storage.bin_charge,local_heat_storage.bin_discharge,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
11,70.037,148.86,197.35023348238866,92.264,2.50901451296318,0.9234408937558466,0.9234408937558466,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-119.91380109038738,5.185078909612626,125.09888000000001,156.328,0.0,3.8,3.8,0.0,2.50901451296318,0.0,156.328,0.0,164.0,73.73682399339529,2.000823993395287,0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,-73.73682399339529,73.73682399339529,0.0,200.0173421021741,1.0,0.0,0.25088,1.0,6.814993795918148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126264,2.95,3.1338868829268316,1007.3170731707328,0.062006867469879545,3.597560975609759,0.01488164819277109,-5.439042172486513,9.94888067884498,2.50901451296318,2.000823993395287,8.497430473921103,1.0,1.0,-0.85,0.85,0.0,2.55,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
12,70.037,148.86,197.35023348238866,81.636,2.3149697623022414,0.6452578749757606,0.6452578749757606,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-121.66292109038737,3.185078909612626,124.848,156.328,0.0,3.8,3.8,0.0,2.3149697623022414,0.0,156.328,0.0,164.0,86.55999159369958,4.195991593699581,0.0,-2.0,2.0,0.0,6.0,0.0,1.0,0.0,-86.55999159369958,86.55999159369958,0.0,286.5773336958737,1.0,0.0,0.0,1.0,4.762003117321113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126262,2.95,3.1338868829268307,1007.3170731707321,0.06200686746987953,3.597560975609759,0.014881648192771086,-1.3849286442461217,7.8958900002479435,2.3149697623022414,4.195991593699581,9.882359118167225,1.0,1.0,-0.85,0.85,0.0,3.4,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
13,70.037,148.86,197.35023348238866,69.94800000000001,2.214325980473928,0.0272859362341248,0.0272859362341248,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-123.66292109038737,1.1850789096126253,124.848,156.328,0.0,3.8,3.8,0.0,2.214325980473928,0.0,156.328,0.0,164.0,98.24799159369957,4.195991593699581,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,-98.24799159369957,98.24799159369957,0.0,384.82532528957324,1.0,0.0,0.0,1.0,0.201370209407841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126253,2.95,3.133886882926829,1007.3170731707316,0.0620068674698795,3.5975609756097557,0.01488164819277108,3.0750604818388396,3.33525709233467,2.214325980473928,4.195991593699581,6.807298636328385,1.0,1.0,-0.85,0.85,0.0,4.25,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
14,70.037,148.86,197.35023348238866,70.9615,2.107718519129761,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-123.66292109038737,1.1850789096126255,124.848,156.328,0.0,3.8,3.8,0.0,2.107718519129761,0.0,156.328,0.0,164.0,97.23449159369957,4.195991593699581,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,-97.23449159369957,97.23449159369957,0.0,482.05981688327284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,3.1698232299025144,3.1338868829268294,2.107718519129761,4.195991593699581,3.6374754064258705,1.0,1.0,-0.85,0.85,0.0,5.1,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
15,70.037,151.32,197.35023348238866,76.8875,2.030303162242924,0.0548688246066607,0.0548688246066607,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-123.66292109038737,1.1850789096126255,124.848,156.328,0.0,3.8,3.8,0.0,2.030303162242924,0.0,156.328,0.0,164.0,91.30849159369967,4.195991593699674,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,-91.30849159369967,91.30849159369967,0.0,573.3683084769725,1.0,0.0,0.0,1.0,0.40493192559715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707316,0.06200686746987949,3.597560975609756,0.014881648192771078,2.687475947418612,3.538818808523985,2.030303162242924,4.195991593699674,0.9499994590072585,1.0,1.0,-0.85,0.85,0.0,5.95,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
16,70.037,174.05,197.35023348238866,90.12,2.143154068716813,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-123.66292109038737,1.1850789096126255,124.848,156.328,0.0,3.8,3.8,0.0,2.143154068716813,0.0,156.328,0.0,164.0,73.88,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,-73.88,73.88,0.0,647.2483084769725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.9907328142100162,3.1338868829268294,2.143154068716813,0.0,1.9407322732172747,1.0,1.0,-0.85,0.85,0.0,6.8,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
17,70.037,208.02,197.35023348238866,97.587,2.427362385273303,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-123.66292109038737,1.1850789096126255,124.848,156.328,0.0,3.8,3.8,0.0,2.427362385273303,0.0,156.328,0.0,164.0,66.413,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,-66.413,66.413,0.0,713.6613084769725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.7065244976535263,3.1338868829268294,2.427362385273303,0.0,2.647256770870801,1.0,1.0,-0.85,0.85,0.0,7.65,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
18,70.037,208.02,197.35023348238866,103.3205,2.525871697460832,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-123.66292109038737,1.1850789096126255,124.848,156.328,0.0,3.8,3.8,0.0,2.525871697460832,0.0,156.328,0.0,164.0,60.679500000000004,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,-60.679500000000004,60.679500000000004,0.0,774.3408084769725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.6080151854659972,3.1338868829268294,2.525871697460832,0.0,3.2552719563367982,1.0,1.0,-0.85,0.85,0.0,8.5,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
19,70.037,208.02,197.35023348238866,98.99650000000001,2.6688469599540747,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-125.66292109038739,1.1850789096126255,126.84800000000001,156.328,0.0,3.8,3.8,0.0,2.6688469599540747,0.0,156.328,0.0,164.0,65.00349999999999,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,-65.00349999999999,65.00349999999999,0.0,839.3443084769725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,-0.4650399229727542,3.1338868829268294,2.6688469599540747,0.0,3.7203118793095524,1.0,1.0,-0.85,0.85,0.0,9.35,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
20,70.037,208.02,197.35023348238866,102.1785,2.6582071685366797,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-127.66292109038739,1.1850789096126255,128.848,156.328,0.0,3.8,3.8,0.0,2.6582071685366797,0.0,156.328,0.0,164.0,66.0174915936997,4.195991593699702,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,-66.0174915936997,66.0174915936997,0.0,905.3618000706722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.1338868829268294,1007.3170731707318,0.062006867469879504,3.597560975609756,0.014881648192771081,3.7203118793095524,3.1338868829268294,2.6582071685366797,4.195991593699702,0.0,1.0,1.0,-0.85,0.85,0.0,10.2,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
21,70.037,147.22,197.35023348238866,100.584,2.5507935179307775,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-122.88301150435417,1.9649884956458203,124.848,156.328,0.0,5.088886584289496,5.088886584289496,0.0,2.5507935179307775,0.0,156.328,0.0,164.0,63.416000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-63.416000000000004,63.416000000000004,0.0,968.7778000706722,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-1.9523220972283304,4.503115615159107,2.5507935179307775,0.0,1.9523220972283304,1.0,1.0,0.0,0.85,0.85,10.2,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
22,70.037,133.32,197.35023348238866,117.04,2.3965509963142386,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-122.88301150435417,1.9649884956458203,124.848,156.328,0.0,5.088886584289496,5.088886584289496,0.0,0.3079254724482863,2.0886255238659523,156.328,0.0,164.0,44.87137447613405,0.0,2.0886255238659523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-44.87137447613405,44.87137447613405,0.0,1013.6491745468063,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-4.195190142710821,4.503115615159107,0.3079254724482863,0.0,6.147512239939152,1.0,1.0,0.0,0.85,0.85,10.2,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
23,70.037,127.89,197.35023348238866,102.8665,2.2627770892196093,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-122.88301150435417,1.9649884956458203,124.848,156.328,0.0,5.088886584289496,5.088886584289496,0.0,0.0,2.2627770892196093,156.328,0.0,164.0,58.87072291078039,0.0,2.2627770892196093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-58.87072291078039,58.87072291078039,0.0,1072.5198974575867,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-4.503115615159109,4.503115615159107,0.0,0.0,10.65062785509826,1.0,1.0,0.0,0.85,0.85,10.2,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
24,70.037,124.92,197.35023348238866,107.9585,1.8620004249954798,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,1.0,156.328,62.424,82.0,15.762,1.9,78.164,78.164,-122.88301150435417,1.9649884956458203,124.848,156.328,0.0,5.088886584289496,5.088886584289496,0.0,0.0,1.8620004249954798,156.328,0.0,164.0,54.17949957500451,0.0,1.8620004249954798,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-54.17949957500451,54.17949957500451,0.0,1126.6993970325912,1.0,0.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157232,4.238886584289497,4.503115615159107,1447.4246873183647,0.08909833174640307,5.169373883279874,0.021383599619136735,-4.503115615159107,4.503115615159107,0.0,0.0,15.153743470257368,1.0,1.0,0.0,0.85,0.85,10.2,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
25,70.037,44.46,197.35023348238866,107.598,1.4085673987001932,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331948,0.7799095860331948,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.4085673987001932,0.0,0.0,0.0,103.40200840630041,0.0,4.195991593699581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.40200840630041,0.0,103.40200840630041,1023.2973886262909,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030977,1.2888865842894968,1.3692287322322778,440.1076141476331,0.027091464276523564,1.5718129076701182,0.006501951426365655,4.235330260167498,1.3692287322322778,1.4085673987001932,4.195991593699581,10.91841321008987,1.0,1.0,0.85,0.0,0.85,9.35,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
26,70.037,40.67,197.35023348238866,107.668,1.4110686930104834,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331948,0.7799095860331948,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.4110686930104834,0.0,0.0,0.0,103.47200840630042,0.0,4.195991593699581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.47200840630043,0.0,103.47200840630043,919.8253802199904,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030977,1.2888865842894968,1.3692287322322778,440.1076141476331,0.027091464276523564,1.5718129076701182,0.006501951426365655,4.237831554477786,1.3692287322322778,1.4110686930104834,4.195991593699581,6.680581655612084,1.0,1.0,0.85,0.0,0.85,8.5,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
27,70.037,40.66,197.35023348238866,102.445,1.2890430186696111,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779909586033195,2.779909586033195,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.2890430186696111,0.0,0.0,0.0,98.24900840630042,0.0,4.195991593699581,0.0,-2.0,2.0,0.0,2.0,0.0,1.0,1.0,98.24900840630042,0.0,98.24900840630042,821.57637181369,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030977,1.2888865842894968,1.3692287322322778,440.1076141476331,0.027091464276523564,1.5718129076701182,0.006501951426365655,4.115805880136914,1.3692287322322778,1.2890430186696111,4.195991593699581,2.5647757754751694,1.0,1.0,0.85,0.0,0.85,7.65,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
28,70.037,40.66,197.35023348238866,104.261,1.3312957002956283,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779909586033195,4.779909586033195,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.3312957002956283,0.0,0.0,0.0,104.261,0.0,0.0,0.0,-4.0,4.0,0.0,6.0,0.0,1.0,0.0,104.261,0.0,104.261,717.31537181369,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030977,1.2888865842894968,1.3692287322322778,440.1076141476331,0.027091464276523564,1.5718129076701182,0.006501951426365655,-0.03793303193664954,1.3692287322322778,1.3312957002956283,0.0,2.602708807411819,1.0,1.0,0.85,0.0,0.85,6.8,1.0,1.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
