t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.S1_heat_feedin,local_heat_grid.S2_heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.FW_to_NW,heat_grid.bin_excess_active,heat_grid.bin_FW_to_NW_active,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_S1_FW,stratified_storage.Q_dot_S1_NW,stratified_storage.Q_dot_S2_NW,stratified_storage.U_S1,stratified_storage.U_S2,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
129,70.037,119.14,189.13813527585262,113.9445,3.1911326538110556,80.0,55.0,0.0182836236598116,0.0182836236598116,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-126.58270808972004,2.306451910279966,128.88916,0.0,0.0,5.0888865842894955,5.0888865842894955,0.0,0.0,3.1911326538110556,0.0,312.656,0.0,164.0,50.190433142609834,0.13493314260941494,0.0,1.0,-0.0,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,-50.190433142609834,50.190433142609834,0.0,1244.093914208945,1.0,0.0,0.04116,1.0,0.1349331426094096,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,2.044315987949869,5.0888865842894955,5.406099971256667,1737.668589757389,0.10696471728857172,6.205959249133532,0.02567153214925721,0.85,0.0,0.85,15.339102233337602,1.0,1.0,0.1349331426094096,5.406099971256667,0.13493314260941494,0.0,3.1911326538110556,0.0,3.240690184587123,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
130,70.037,113.79,189.13813527585262,111.2235,3.266972828894292,80.0,55.0,0.0886052401291255,0.0886052401291255,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7769695860331947,0.7799095860331947,0.00294,0.0,0.0,1.2888865842894965,1.2888865842894965,0.0,0.0,3.266972828894292,0.0,0.0,0.0,110.56959332784704,0.0,0.6539066721529545,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,110.56959332784709,0.0,110.56959332784709,1133.524320881098,-0.0,1.0,0.00294,1.0,0.6539066721529462,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030976,1.2888865842894965,1.3692287322322776,440.10761414763306,0.02709146427652356,1.571812907670118,0.006501951426365654,0.85,0.0,0.85,14.489102233337602,1.0,1.0,0.6539066721529462,1.3692287322322776,0.6539066721529545,0.0,3.266972828894292,0.0,1.1698932320681563,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
131,70.037,113.52,189.13813527585262,87.779,3.337309988400028,80.0,55.0,0.1166206399311714,0.1166206399311714,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779909586033194,4.779909586033194,0.0,0.0,0.0,1.2888865842894965,1.2888865842894965,0.0,0.8606603226920346,2.4766496657079933,0.0,0.0,0.0,87.779,0.0,0.0,0.0,1.0,-0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,87.779,0.0,87.779,1045.745320881098,-0.0,1.0,0.0,1.0,0.860660322692045,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030976,1.2888865842894965,1.3692287322322776,440.10761414763306,0.02709146427652356,1.571812907670118,0.006501951426365654,0.85,0.0,0.85,13.639102233337603,1.0,1.0,0.860660322692045,1.3692287322322776,0.0,0.8606603226920346,2.4766496657079933,0.0,0.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
132,70.037,113.52,189.13813527585262,79.052,3.146762167898189,80.0,55.0,0.1926920619285957,0.1926920619285957,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331947,0.7799095860331947,0.0,0.0,0.0,1.2888865842894965,1.2888865842894965,0.0,1.4220674170330392,1.3692287322322778,0.35546601863287486,0.0,0.0,79.40746601863289,0.0,0.0,0.35546601863287486,0.0,1.0,0.0,0.0,0.0,4.0,1.0,-0.0,1.0,79.40746601863253,0.0,79.40746601863253,966.3378548624655,-0.0,1.0,0.0,1.0,1.4220674170330363,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030976,1.2888865842894965,1.3692287322322776,440.10761414763306,0.02709146427652356,1.571812907670118,0.006501951426365654,0.85,0.0,0.85,12.789102233337603,1.0,1.0,1.4220674170330363,1.3692287322322776,0.0,1.4220674170330392,1.3692287322322778,0.0,0.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
133,70.037,113.52,189.13813527585262,68.2665,3.098987165487714,80.0,55.0,0.141162661797735,0.141162661797735,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331947,0.7799095860331947,0.0,0.0,0.0,1.2888865842894965,1.2888865842894965,0.0,1.0417804440672873,1.3692287322322778,0.6879779891881517,0.0,0.0,68.95447798918815,0.0,0.0,0.6879779891881517,0.0,1.0,0.0,0.0,0.0,4.0,1.0,-0.0,0.0,68.95447798918775,0.0,68.95447798918775,897.3833768732777,-0.0,1.0,0.0,1.0,1.0417804440672844,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030976,1.2888865842894965,1.3692287322322776,440.10761414763306,0.02709146427652356,1.571812907670118,0.006501951426365654,0.85,0.0,0.85,11.939102233337604,1.0,1.0,1.0417804440672844,1.3692287322322776,0.0,1.0417804440672873,1.3692287322322778,0.0,0.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
134,70.037,113.52,189.13813527585262,71.61,3.1361747927528687,80.0,55.0,0.0338544908337155,0.0338544908337155,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779909586033195,2.779909586033195,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,0.24984614235282382,1.3692287322322778,1.5170999181677705,0.0,0.0,73.12709991816777,0.0,0.0,1.5170999181677705,0.0,1.0,-2.0,2.0,0.0,6.0,0.0,1.0,1.0,73.12709991816737,0.0,73.12709991816737,824.2562769551104,-0.0,1.0,0.0,1.0,0.24984614235282038,0.2621359223300971,0.85,1.288886584289497,222.81553398058253,0.035325119741100315,0.8252427184466019,0.008478028737864076,0.5177736637030977,1.2888865842894968,1.3692287322322778,440.1076141476331,0.027091464276523564,1.5718129076701182,0.006501951426365655,0.85,0.0,0.85,11.089102233337602,1.0,1.0,0.24984614235282038,1.3692287322322778,0.0,0.24984614235282382,1.3692287322322778,0.0,0.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
135,70.037,119.14,189.13813527585262,83.8105,3.185140994101184,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575324,1.5265423242467688,124.848,0.0,0.0,3.8,3.8,0.0,0.0,3.185140994101184,0.0,312.656,0.0,164.0,80.1894999999998,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-80.1894999999998,80.1894999999998,0.0,904.4457769551102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,11.089102233337602,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,3.185140994101184,0.0,0.8517302449229902,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
136,70.037,147.22,189.13813527585262,97.569,3.287608954903479,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126224,124.848,0.0,0.0,3.8,3.8,0.0,0.0,3.287608954903479,0.0,312.656,0.0,164.0,66.4309999999998,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-66.4309999999998,66.4309999999998,0.0,970.87677695511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,11.939102233337604,1.0,1.0,-0.0,3.1338868829268214,0.0,0.0,3.287608954903479,0.0,0.6525257778672682,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
137,70.037,153.4,189.13813527585262,105.67099999999999,3.569903748844632,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-127.61267692812821,1.2353230718718027,128.848,0.0,0.0,3.8,3.8,0.0,0.0,3.569903748844632,0.0,312.656,0.0,164.0,58.328999999999816,0.0,0.0,1.0,-0.0,4.0,0.0,4.0,2.0,1.0,-0.0,1.0,-58.328999999999816,58.328999999999816,0.0,1029.2057769551097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2353230718718027,3.0750720753380225,3.266755268120818,1050.0246110910323,0.0646357920799363,3.7500878967536866,0.015512590099184712,-0.724927924661968,0.724927924661968,0.0,12.664030157999571,1.0,1.0,-0.0,3.266755268120818,0.0,0.0,3.569903748844632,0.0,0.31453242060512565,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
138,70.037,153.4,189.13813527585262,108.177,4.044793373013147,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-121.32145767575324,3.526542324246769,124.848,0.0,0.0,3.8,3.8,0.0,0.0,4.044793373013147,0.0,312.656,0.0,164.0,55.8229999999998,0.0,0.0,1.0,-0.0,-2.0,2.0,0.0,4.0,0.0,1.0,1.0,-55.8229999999998,55.8229999999998,0.0,1085.0287769551096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,12.664030157999571,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,4.044793373013147,0.0,0.2898142553558358,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
139,70.037,153.4,189.13813527585262,109.81949999999999,4.087907471427858,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-127.32145767575325,1.5265423242467688,128.848,0.0,0.0,3.8,3.8,0.0,0.0,4.087907471427858,0.0,312.656,0.0,164.0,54.18049999999981,0.0,0.0,1.0,-0.0,4.0,0.0,4.0,0.0,1.0,-0.0,1.0,-54.18049999999981,54.18049999999981,0.0,1139.2092769551095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,12.664030157999571,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,4.087907471427858,0.0,0.223301941716187,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
140,70.037,147.22,189.13813527585262,108.8905,4.195991593699581,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575324,1.5265423242467688,124.848,0.0,0.0,3.8,3.8,0.0,0.0,4.195991593699581,0.0,312.656,0.0,164.0,55.10949999999981,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-55.10949999999981,55.10949999999981,0.0,1194.3187769551091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,12.664030157999571,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,4.195991593699581,0.0,0.05225726335316949,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
141,70.037,133.18,189.13813527585262,107.30850000000001,4.0863379645155,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575324,1.5265423242467688,124.848,0.0,0.0,3.8,3.8,0.0,0.0,4.0863379645155,0.0,312.656,0.0,164.0,56.69149999999982,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-56.69149999999982,56.69149999999982,0.0,1251.010276955109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,12.664030157999571,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,4.0863379645155,0.0,0.0,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
142,70.037,125.27,189.13813527585262,111.8585,3.8069241711665107,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-119.32145767575324,5.526542324246769,124.848,0.0,0.0,3.8,3.8,0.0,0.0,3.8069241711665107,0.0,312.656,0.0,164.0,52.14149999999979,0.0,0.0,1.0,-0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,-52.14149999999979,52.14149999999979,0.0,1303.1517769551087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,12.664030157999571,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,3.8069241711665107,0.0,0.22994706785772223,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
143,70.037,127.15,189.13813527585262,103.218,3.378984046073698,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-127.32145767575325,1.5265423242467688,128.848,0.0,0.0,3.8,3.8,0.0,0.0,3.378984046073698,0.0,312.656,0.0,164.0,60.7819999999998,0.0,0.0,1.0,-0.0,4.0,0.0,4.0,0.0,1.0,-0.0,1.0,-60.7819999999998,60.7819999999998,0.0,1363.9337769551087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,12.664030157999571,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,3.378984046073698,0.0,0.8755550873846403,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
144,70.037,124.78,189.13813527585262,104.7065,2.866254411101642,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575324,1.5265423242467688,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.866254411101642,0.0,312.656,0.0,164.0,59.29349999999981,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-59.29349999999981,59.29349999999981,0.0,1423.2272769551084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,12.664030157999571,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,2.866254411101642,0.0,1.9994172736408586,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
145,70.037,114.12,189.13813527585262,104.1905,2.463584803640704,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575322,1.5265423242467722,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.463584803640704,0.0,312.656,0.0,164.0,59.8095,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-59.8095,59.8095,0.0,1483.0367769551083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467722,3.8,4.036871239024391,1297.5609756097565,0.07987325301204819,4.634146341463415,0.019169580722891565,0.0,0.0,0.0,12.664030157999571,1.0,1.0,-0.0,4.036871239024391,0.0,0.0,2.463584803640704,0.0,3.4659348266121235,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
146,70.037,113.79,189.13813527585262,104.261,2.459646920159855,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331979,0.7799095860331979,0.0,0.0,0.0,1.2888865842895045,1.2888865842895045,0.0,0.0,2.459646920159855,0.0,0.0,0.0,104.261,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,104.26100000000017,0.0,104.26100000000017,1378.775776955108,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637031009,1.2888865842895045,1.369228732232286,440.10761414763573,0.027091464276523727,1.5718129076701277,0.006501951426365694,0.85,0.0,0.85,11.814030157999571,1.0,1.0,-0.0,1.369228732232286,0.0,0.0,2.459646920159855,0.0,2.190435718943467,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
