t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.heat_grid_to_local,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,local_heat_storage.heat_balance,local_heat_storage.heat_charging,local_heat_storage.heat_discharging,local_heat_storage.excess_heat_discharging,local_heat_storage.heat_content,local_heat_storage.bin_charge,local_heat_storage.bin_discharge,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.T_sto_1,stratified_storage.T_sto_2,stratified_storage.T_sto_3,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_Hou,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop,stratified_storage.T_return,stratified_storage.T_supply,stratified_storage.m_dot_nw
11,70.037,148.86,197.35023348238866,92.264,2.50901451296318,80.0,55.0,0.9234408937558466,0.9234408937558466,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07800556969982711,0.17287443030017288,0.25088,0.0,0.0,0.85,0.85,0.0,2.50901451296318,0.0,0.0,0.0,0.0,93.0,0.7360000000000042,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25088,1.0,6.814993795918148,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,3.18382518145993,1.0,1.0,367.5958287476582,350.04323959662105,337.36738785587943,6.814993795918148,0.0,2.50901451296318,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,24.348726410434082
12,70.037,148.86,197.35023348238866,81.636,2.3149697623022414,80.0,55.0,0.6452578749757606,0.6452578749757606,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.172874430300173,4.172874430300173,0.0,0.0,0.0,0.85,0.85,0.0,2.3149697623022414,0.0,0.0,0.0,0.0,82.0,0.3640000000000043,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.762003117321113,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,3.473263834319925,1.0,1.0,371.3563006182781,350.92786028878874,337.79139099229496,4.762003117321113,0.0,2.3149697623022414,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,22.46561950897415
13,70.037,148.86,197.35023348238866,69.94800000000001,2.214325980473928,80.0,55.0,0.0272859362341248,0.0272859362341248,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,2.214325980473928,0.0,0.0,0.0,0.0,70.0,0.0519999999999925,0.0,0.0,0.0,4.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.201370209407841,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,3.76270248717992,1.0,1.0,369.5258550942385,351.47812282067764,338.1723905539428,0.201370209407841,0.0,2.214325980473928,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,21.488922126002503
14,70.037,148.86,197.35023348238866,70.9615,2.107718519129761,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.172874430300173,2.172874430300173,0.0,0.0,0.0,0.85,0.85,0.0,2.107718519129761,0.0,0.0,0.0,0.0,71.0,0.03849999999999909,-2.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,4.0521411400399145,1.0,1.0,367.76040192502666,351.77672273454834,338.496443052386,0.0,0.0,2.107718519129761,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,20.454350226888845
15,70.037,151.32,197.35023348238866,76.8875,2.030303162242924,80.0,55.0,0.0548688246066607,0.0548688246066607,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,2.030303162242924,0.0,0.0,0.0,0.0,77.0,0.11249999999999716,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.40493192559715596,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,4.34157979289991,1.0,1.0,366.71913968031157,351.94642540329744,338.7687120716649,0.40493192559715596,0.0,2.030303162242924,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.703073048114163
16,70.037,174.05,197.35023348238866,90.12,2.143154068716813,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,2.143154068716813,0.0,0.0,0.0,0.0,91.0,0.8799999999999955,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,4.631018445759905,1.0,1.0,365.2307193235247,351.9779886606773,339.0062937596689,0.0,0.0,2.143154068716813,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,20.798234448219837
17,70.037,208.02,197.35023348238866,97.587,2.427362385273303,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017285,0.17287443030017285,0.0,0.0,0.0,0.85,0.85,0.0,2.427362385273303,0.0,0.0,0.0,0.0,98.0,0.4129999999999967,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017285,0.5605613471400048,0.85,146.9432657551469,0.023296349070533146,0.5442343176116552,0.005591123776927955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.28943865285999504,0.85,0.5605613471400049,4.9204570986199,1.0,1.0,363.72346013808635,351.8743295675586,339.2102959325449,0.0,0.0,2.427362385273303,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,23.556333497727238
18,70.037,208.02,197.35023348238866,103.3205,2.525871697460832,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017285,0.17287443030017285,0.0,0.0,0.0,0.85,0.85,0.0,2.525871697460832,0.0,0.0,0.0,0.0,104.0,0.6795000000000044,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017285,0.5605613471400048,0.85,146.9432657551469,0.023296349070533146,0.5442343176116552,0.005591123776927955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.28943865285999504,0.85,0.5605613471400049,5.209895751479895,1.0,1.0,362.31291988794646,351.6565972628605,339.3553547678622,0.0,0.0,2.525871697460832,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,24.512316924264468
19,70.037,208.02,197.35023348238866,98.99650000000001,2.6688469599540747,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-63.786629467276875,0.637370532723131,64.424,0.0,0.0,2.256241270700595,2.256241270700595,0.0,2.6688469599540747,156.328,0.0,82.0,0.0,17.0,0.0034999999999882903,2.0,0.0,2.0,4.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07245294908444129,0.23493539601269756,0.35624127070059536,61.58500672177509,0.009763671759495721,0.22809261748805587,0.002343281222278973,0.5649175836386897,1.4062412707005953,1.4938986686369329,480.1799460928862,0.02955817495017178,1.714928378903165,0.007093961988041227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6150646039873024,0.85,0.23493539601269758,5.824960355467542,1.0,1.0,361.1589651052782,352.90812284155305,339.61190107702953,0.0,1.4938986686369329,2.6688469599540747,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,25.899820078160754
20,70.037,208.02,197.35023348238866,102.1785,2.6582071685366797,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-126.88301150435419,1.9649884956458208,128.848,0.0,0.0,5.088886584289496,5.088886584289496,0.0,2.6582071685366797,312.656,0.0,164.0,0.0,0.0,61.8215,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,1.7028525733157236,4.238886584289497,4.503115615159107,1447.424687318365,0.08909833174640307,5.169373883279874,0.021383599619136735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,5.824960355467542,1.0,1.0,360.64887762834,356.9871250141867,340.2561468271432,0.0,4.503115615159107,2.6582071685366797,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,25.796566243259544
21,70.037,147.22,197.35023348238866,100.584,2.5507935179307775,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384461713990485,0.4384461713990485,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,2.5507935179307775,0.0,0.0,0.0,0.0,101.0,0.4159999999999968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,5.824960355467542,1.0,1.0,360.1095731346157,356.07505289863747,340.64774806722556,0.0,0.4662443761347167,2.5507935179307775,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,24.754170682039668
22,70.037,133.32,197.35023348238866,117.04,2.3965509963142386,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384461713990485,0.4384461713990485,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,2.3965509963142386,0.0,0.0,0.0,0.0,118.0,0.9599999999999937,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,5.824960355467542,1.0,1.0,359.58291497186053,355.38942789748273,340.87298711080996,0.0,0.4662443761347167,2.3965509963142386,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,23.25732443412333
23,70.037,127.89,197.35023348238866,102.8665,2.2627770892196093,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384461713990485,0.4384461713990485,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,2.2627770892196093,0.0,0.0,0.0,0.0,103.0,0.13349999999999795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,5.824960355467542,1.0,1.0,359.081958393756,354.85730119603363,340.9938828420801,0.0,0.4662443761347167,2.2627770892196093,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,21.959115815610748
24,70.037,124.92,197.35023348238866,107.9585,1.8620004249954798,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384461713990485,0.4384461713990485,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.8620004249954798,0.0,0.0,0.0,0.0,108.0,0.041499999999999204,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,5.824960355467542,1.0,1.0,358.679355526609,354.5533457625093,341.05230547465624,0.0,0.4662443761347167,1.8620004249954798,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,18.06977946523829
25,70.037,44.46,197.35023348238866,107.598,1.4085673987001932,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384461713990485,0.4384461713990485,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.4085673987001932,0.0,0.0,0.0,0.0,108.0,0.402000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,5.824960355467542,1.0,1.0,358.3897319747331,354.4660896862794,341.08520352646406,0.0,0.4662443761347167,1.4085673987001932,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,13.669439552624516
26,70.037,40.67,197.35023348238866,107.668,1.4110686930104834,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384461713990485,0.4384461713990485,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.4110686930104834,0.0,0.0,0.0,0.0,108.0,0.33199999999999363,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,5.824960355467542,1.0,1.0,358.11313694118877,354.37263930056923,341.1078939727619,0.0,0.4662443761347167,1.4110686930104834,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,13.693713358343281
27,70.037,40.66,197.35023348238866,102.445,1.2890430186696111,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.438446171399049,4.438446171399049,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.2890430186696111,0.0,0.0,0.0,0.0,103.0,0.5550000000000068,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,5.824960355467542,1.0,1.0,357.8737934729912,354.33066147173247,341.1236569271314,0.0,0.4662443761347167,1.2890430186696111,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,12.509515441502364
