,power_price,gas_price,bhkw_bin,storage_bin,bhkw_gas,bhkw_power,bhkw_heat,plant_supply_power,storage_power,storage_energy
319,8.84,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
320,8.84,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
321,74.08,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
322,74.23,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
323,74.23,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
324,74.76,67.124,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,74.23,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
326,74.23,67.124,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
327,96.78,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
328,123.02,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
329,132.58,67.124,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
330,165.04,67.124,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
331,165.04,67.124,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
332,165.04,67.124,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
333,165.04,67.124,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
334,165.04,67.124,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
335,162.5,67.124,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
336,136.89,67.124,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
337,122.13,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
338,122.13,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
339,122.13,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
340,122.13,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
341,122.13,66.76,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
342,131.65,66.76,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
343,172.03,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
344,192.23,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
345,260.15,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
346,262.21,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
347,262.22,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
348,260.15,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
349,260.15,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
350,260.15,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
351,260.15,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
352,260.15,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
353,260.15,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
354,260.15,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
355,260.15,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
356,256.96,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
357,186.54,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
358,174.93,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
359,168.61,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
360,150.16,66.76,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0
361,143.48,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
362,138.94,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
363,138.94,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
364,138.94,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
365,138.94,66.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
366,138.95,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
367,164.57,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
368,190.34,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
369,249.06,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
370,249.06,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
371,241.78,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
372,236.96,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
373,195.95,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
374,193.16,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
375,195.95,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
376,212.13,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,4.0
377,241.78,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
378,264.87,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
379,249.06,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
380,249.06,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
381,190.34,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
382,166.99,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
383,164.57,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
384,145.09,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
385,138.6,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
386,134.0,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
387,126.6,66.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
388,126.6,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
389,126.6,66.76,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
390,135.57,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
391,160.3,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
392,180.71,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
393,256.43,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
394,259.59,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
395,236.96,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
396,236.96,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,2.0
397,224.8,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
398,232.25,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
399,236.59,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
400,241.78,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
401,259.59,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
402,265.96,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
403,271.73,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
404,271.73,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
405,204.36,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
406,190.09,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
407,182.55,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
408,163.58,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
409,151.23,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
410,146.5,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
411,146.5,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
412,146.49,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
413,150.57,66.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
414,151.23,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
415,174.52,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
416,202.89,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
417,261.61,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
418,261.61,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
419,248.26,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
420,201.95,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
421,193.59,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
422,196.71,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
423,200.7,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
424,236.96,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
425,258.5,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
426,264.87,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
427,267.93,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
428,264.64,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
429,205.95,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
430,180.71,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
431,173.83,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
432,166.9,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
433,152.4,66.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
434,150.57,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
435,148.67,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
436,148.66,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
437,148.66,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
438,152.4,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
439,182.84,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
440,208.52,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
441,267.54,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
442,268.03,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
443,267.54,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
444,267.04,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
445,267.54,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
446,267.54,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
447,267.54,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
448,267.54,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
449,267.54,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
450,272.44,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
451,274.46,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
452,273.05,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
453,210.62,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
454,207.61,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
455,194.36,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
456,188.65,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
457,182.84,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
458,172.13,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
459,154.26,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
460,153.8,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
461,153.8,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
462,153.8,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
463,153.8,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
464,176.97,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
465,186.54,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
466,196.59,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
467,190.34,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
468,186.54,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
469,166.51,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
470,153.98,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
471,153.8,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
472,153.98,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
473,181.72,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
474,206.43,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
475,208.52,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
476,207.83,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
477,203.82,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
478,175.53,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
479,164.57,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
480,153.8,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
481,143.49,66.76,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,2.0
482,141.6,66.76,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
483,141.6,66.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
484,141.6,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
485,141.6,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
486,143.49,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
487,143.49,66.76,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
488,153.8,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
489,164.6,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
490,182.97,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
491,186.54,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
492,182.84,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
493,167.0,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
494,158.3,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
495,158.3,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
496,178.09,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
497,188.65,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
498,215.13,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
499,215.38,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
500,215.38,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
501,211.04,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
502,195.58,66.76,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
503,188.65,66.76,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
504,182.03,66.76,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
505,186.44,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
506,159.9,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
507,159.38,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
508,159.38,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
509,159.38,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
510,164.89,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
511,203.55,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
512,227.17,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
513,336.62,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
514,336.62,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
515,300.27,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
516,292.52,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,2.0
517,277.66,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
518,277.66,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
519,280.02,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
520,323.86,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
521,336.62,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
522,424.17,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
523,484.59,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
524,415.73,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
525,265.0,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
526,225.54,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
527,213.22,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
528,204.19,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
529,196.1,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
530,192.38,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
531,185.92,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
532,185.92,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
533,185.92,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
534,192.41,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
535,204.57,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
536,266.96,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
537,349.62,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
538,349.62,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
539,340.39,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
540,317.41,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
541,276.17,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
542,274.89,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
543,276.17,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
544,317.41,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,4.0
545,349.62,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
546,407.81,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
547,488.69,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
548,405.63,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
549,275.23,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
550,223.27,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
551,213.22,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
552,204.35,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
553,203.66,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
554,192.38,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
555,183.63,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
556,183.63,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
557,183.63,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
558,192.41,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
559,208.52,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
560,256.59,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
561,356.6,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
562,356.6,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
563,356.6,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
564,346.2,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
565,301.94,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
566,281.8,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
567,281.81,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
568,336.99,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,4.0
569,356.6,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
570,409.8,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
571,574.87,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
572,574.87,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
573,280.73,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
574,256.59,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
575,225.54,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
576,207.75,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
577,206.39,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
578,204.19,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
579,198.79,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
580,198.79,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
581,198.79,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
582,207.74,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
583,217.55,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
584,286.43,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
585,479.48,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
586,363.85,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
587,356.6,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
588,339.2,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
589,281.8,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
590,276.87,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
591,276.87,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
592,281.8,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
593,356.6,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
594,466.75,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
595,452.64,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
596,363.85,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
597,267.97,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
598,219.62,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
599,208.52,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
600,190.34,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
601,182.84,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
602,171.96,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
603,164.15,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
604,164.15,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
605,164.15,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
606,182.29,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
607,205.95,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
608,221.81,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
609,285.36,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
610,281.76,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
611,263.71,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
612,241.09,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
613,236.96,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
614,227.6,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
615,208.11,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
616,232.25,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
617,236.96,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,3.0
618,262.21,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
619,262.2,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
620,254.41,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
621,174.65,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
622,164.89,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
623,162.28,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
624,141.6,65.546,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
625,138.44,65.546,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
626,136.59,65.546,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
627,136.59,65.546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
628,136.59,65.546,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
629,136.59,65.546,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
630,136.59,65.546,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
631,136.59,65.546,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
632,152.29,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
633,164.67,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
634,184.04,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
635,184.57,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
636,184.57,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
637,173.44,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,2.0
638,147.78,65.546,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
639,148.44,65.546,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
640,153.8,65.546,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
641,183.52,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
642,186.54,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
643,194.63,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
644,184.57,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
645,182.73,65.546,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
646,164.67,65.546,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
