t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,hydrogen_storage.hydrogen_balance,hydrogen_storage.charging_hydrogen,hydrogen_storage.discharging_hydrogen,hydrogen_storage.hydrogen_content,hydrogen_storage.charge_bin,hydrogen_storage.discharge_bin,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power,arc6_expanded.hydrogen,arc8_expanded.hydrogen
7858,58.423,195.54,1.0,258.30475,99.98628,133.31503999999998,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01372,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,2696.392436611859,1.0,0.0,99.98628,0.01372,0.0,0.0,100.0,51.20252112938056,0.0
7859,58.423,191.05,1.0,258.29658333333333,99.98236,133.30981333333332,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01764,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2397.5949577412393,0.0,1.0,99.98236,0.01764,0.0,0.0,100.0,51.20252112938056,298.79747887061944
7860,58.423,179.01,1.0,258.29658333333333,99.98236,133.30981333333332,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01764,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2098.7974788706197,0.0,1.0,99.98236,0.01764,0.0,0.0,100.0,51.20252112938056,298.79747887061944
7861,58.423,169.37,1.0,258.27208333333334,99.9706,133.29413333333332,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0294,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,2398.7974788706197,1.0,0.0,99.9706,0.0294,0.0,0.0,100.0,51.20252112938056,0.0
7862,58.423,178.98,1.0,258.03933333333333,99.85888,133.14517333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14112,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-350.0,0.0,350.0,298.79747887061944,0.0,298.79747887061944,2100.0,0.0,1.0,99.85888,0.14112,0.0,0.0,100.0,51.20252112938056,298.79747887061944
7863,58.423,192.55,1.0,258.298625,99.98334,133.31112,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01666,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,2400.0,1.0,0.0,99.98334,0.01666,0.0,0.0,100.0,51.20252112938056,0.0
7864,58.423,195.54,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,2700.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7865,58.423,195.54,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,3000.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7866,58.423,195.54,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2850.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,150.0
7867,58.423,195.54,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2850.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7868,58.423,195.53,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2850.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7869,58.423,147.21,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2850.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7870,58.423,139.85,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2850.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7871,58.423,133.64,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,98.79747887061944,150.0,51.20252112938056,-150.0,150.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7872,58.423,116.64,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7873,58.423,114.72,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7874,58.423,114.72,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7875,58.423,114.72,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7876,58.423,114.72,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7877,58.423,114.72,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7878,58.423,114.73,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7879,58.423,134.26,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7880,58.423,155.74,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7881,58.423,208.12,1.0,258.1005833333333,99.88828,133.18437333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11172,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2850.0,0.0,1.0,99.88828,0.11172,0.0,0.0,100.0,51.20252112938056,150.0
7882,58.423,190.63,1.0,257.30025,99.50412,132.67216,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49588,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2700.0,0.0,1.0,99.50412,0.49588,0.0,0.0,100.0,51.20252112938056,150.0
7883,58.423,176.9,1.0,256.91641666666663,99.31988,132.42650666666665,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.68012,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,248.79747887061944,300.0,51.20252112938056,-300.0,300.0,0.0,3000.0,1.0,0.0,99.31988,0.68012,0.0,0.0,100.0,51.20252112938056,0.0
7884,58.423,176.91,1.0,257.490125,99.59526,132.79368,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40474,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,99.59526,0.40474,0.0,0.0,100.0,51.20252112938056,0.0
7885,58.423,176.91,1.0,257.30841666666663,99.50804,132.67738666666665,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49196,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,1.0,0.0,99.50804,0.49196,0.0,0.0,100.0,51.20252112938056,0.0
7886,58.423,191.05,1.0,257.86579166666667,99.77558,133.03410666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22442,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,99.77558,0.22442,0.0,0.0,100.0,51.20252112938056,0.0
7887,58.423,195.35,1.0,258.3210833333333,99.99412,133.32549333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00588,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,99.99412,0.00588,0.0,0.0,100.0,51.20252112938056,0.0
7888,58.423,214.23,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7889,58.423,222.45,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7890,58.423,226.7,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7891,58.423,226.7,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7892,58.423,222.44,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7893,58.423,173.2,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7894,58.423,169.32,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7895,58.423,160.9,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7896,58.423,157.4,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7897,58.423,140.33,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7898,58.423,138.41,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7899,58.423,138.41,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7900,58.423,138.41,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7901,58.423,138.44,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7902,58.423,155.78,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2850.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,150.0
7903,58.423,170.01,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2700.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,150.0
7904,58.423,181.45,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2700.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7905,58.423,228.85,1.0,257.5962916666666,99.64622,132.86162666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35378,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2700.0,0.0,1.0,99.64622,0.35378,0.0,0.0,100.0,51.20252112938056,0.0
7906,58.423,222.05,1.0,257.1062916666666,99.41102,132.54802666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58898,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2700.0,0.0,1.0,99.41102,0.58898,0.0,0.0,100.0,51.20252112938056,0.0
7907,58.423,216.69,1.0,256.84495833333335,99.28558,132.3807733333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7144199999999999,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2700.0,0.0,1.0,99.28558,0.7144199999999999,0.0,0.0,100.0,51.20252112938056,0.0
7908,58.423,210.23,1.0,256.74491666666665,99.23756,132.31674666666666,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76244,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,98.79747887061944,150.0,51.20252112938056,-150.0,150.0,0.0,2850.0,1.0,0.0,99.23756,0.76244,0.0,0.0,100.0,51.20252112938056,0.0
7909,58.423,208.73,1.0,256.8184166666666,99.27284,132.36378666666667,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.72716,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2850.0,0.0,1.0,99.27284,0.72716,0.0,0.0,100.0,51.20252112938056,0.0
7910,58.423,216.64,1.0,257.5309583333333,99.61486,132.81981333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38514,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,2850.0,0.0,1.0,99.61486,0.38514,0.0,0.0,100.0,51.20252112938056,0.0
7911,58.423,221.92,1.0,257.7208333333333,99.706,132.94133333333332,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.294,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,98.79747887061944,150.0,51.20252112938056,-150.0,150.0,0.0,3000.0,1.0,0.0,99.706,0.294,0.0,0.0,100.0,51.20252112938056,0.0
7912,58.423,228.89,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7913,58.423,228.91,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7914,58.423,228.91,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7915,58.423,228.9,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2850.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,150.0
7916,58.423,228.88,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,98.79747887061944,150.0,51.20252112938056,-150.0,150.0,0.0,3000.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7917,58.423,175.25,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2850.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,150.0
7918,58.423,166.89,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,98.79747887061944,150.0,51.20252112938056,-150.0,150.0,0.0,3000.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7919,58.423,160.9,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2850.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,150.0
7920,58.423,154.27,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,98.79747887061944,150.0,51.20252112938056,-150.0,150.0,0.0,3000.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7921,58.423,135.57,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7922,58.423,134.27,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7923,58.423,134.27,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2850.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,150.0
7924,58.423,134.27,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,98.79747887061944,150.0,51.20252112938056,-150.0,150.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7925,58.423,134.27,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-201.20252112938056,0.0,201.20252112938056,150.0,0.0,150.0,2850.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,150.0
7926,58.423,134.27,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,98.79747887061944,150.0,51.20252112938056,-150.0,150.0,0.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7927,58.423,151.56,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7928,58.423,170.07,1.0,258.3333333333333,100.0,133.33333333333331,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,100.0,0.0,0.0,0.0,100.0,51.20252112938056,0.0
7929,58.423,216.68,1.0,257.62895833333334,99.6619,132.88253333333333,0.0,100.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33809999999999996,1.0,51.20252112938056,100.0,15366.903100054189,36.69692075572414,-51.20252112938056,0.0,51.20252112938056,0.0,0.0,0.0,3000.0,0.0,1.0,99.6619,0.33809999999999996,0.0,0.0,100.0,51.20252112938056,0.0
