t,heat
5042,38.510999999999996
5043,40.09585
5044,42.929249999999996
5045,42.27645
5046,34.57805
5047,42.98265
5048,27.48555
5049,37.7873
5050,38.6108
5051,24.33045
5052,35.2926
5053,23.0533
5054,23.412
5055,23.653299999999998
5056,28.12235
5057,27.6854
5058,23.639499999999998
5059,24.0854
5060,32.097500000000004
5061,40.38615
5062,25.2081
5063,33.4166
5064,33.275200000000005
5065,38.973800000000004
5066,39.6468
5067,45.7747
5068,49.175999999999995
5069,46.248000000000005
5070,41.9234
5071,42.98265
5072,27.48555
5073,37.7873
5074,38.6108
5075,24.33045
5076,35.2926
5077,23.0533
5078,23.412
5079,23.653299999999998
5080,28.12235
5081,27.6854
5082,23.639499999999998
5083,24.0854
5084,32.097500000000004
5085,40.38615
5086,30.31905
5087,42.50275
5088,36.6825
5089,36.737199999999994
5090,46.98255
5091,48.6111
5092,43.49715
5093,47.40304999999999
5094,41.9379
5095,33.01795
5096,25.4414
5097,32.0006
5098,36.743199999999995
5099,31.479400000000002
5100,42.14605
5101,25.08635
5102,24.5592
5103,26.0839
5104,27.84255
5105,28.81635
5106,26.09435
5107,25.60135
5108,31.3508
5109,32.573100000000004
5110,25.2912
5111,27.69255
5112,26.9499
5113,23.1429
5114,29.89925
5115,23.0533
5116,23.0533
5117,23.0533
5118,23.0533
5119,23.0533
5120,23.3972
5121,26.2139
5122,34.87565
5123,38.62835
5124,48.9995
5125,27.11935
5126,25.7064
5127,28.514499999999998
5128,27.56275
5129,29.947300000000002
5130,28.549200000000003
5131,27.11725
5132,30.604149999999997
5133,24.76005
5134,25.37435
5135,24.240099999999998
5136,30.846499999999995
5137,23.073050000000002
5138,23.178150000000002
5139,23.0593
5140,23.0533
5141,23.0533
5142,23.31735
5143,42.98265
5144,27.48555
5145,37.7873
5146,38.6108
5147,24.33045
5148,35.2926
5149,23.0533
5150,23.412
5151,23.653299999999998
5152,28.12235
5153,27.6854
5154,23.639499999999998
5155,24.0854
5156,32.097500000000004
5157,40.38615
5158,25.2081
5159,31.145049999999998
5160,23.0533
5161,23.073050000000002
5162,23.178150000000002
5163,23.0593
5164,23.0533
5165,23.0533
5166,23.31735
5167,42.98265
5168,27.48555
5169,37.7873
5170,38.6108
5171,24.33045
5172,35.2926
5173,23.0533
5174,23.412
5175,23.653299999999998
5176,28.12235
5177,27.6854
5178,23.639499999999998
5179,24.0854
5180,32.097500000000004
5181,40.38615
5182,25.2081
5183,31.145049999999998
5184,23.0533
5185,23.073050000000002
5186,23.178150000000002
5187,23.0593
5188,23.0533
5189,23.0533
5190,23.31735
5191,42.98265
5192,27.48555
5193,37.7873
5194,38.6108
5195,24.33045
5196,35.2926
5197,23.0533
5198,23.412
5199,23.653299999999998
5200,28.12235
5201,27.6854
5202,23.639499999999998
5203,24.0854
5204,32.097500000000004
5205,40.38615
5206,25.2081
5207,31.145049999999998
5208,23.0533
5209,23.073050000000002
5210,23.178150000000002
5211,23.0593
5212,23.0533
5213,23.0533
5214,23.31735
5215,42.98265
5216,27.48555
5217,37.7873
5218,38.6108
5219,24.33045
5220,35.2926
5221,23.0533
5222,23.412
5223,23.653299999999998
5224,28.12235
5225,27.6854
5226,23.639499999999998
5227,24.0854
5228,32.097500000000004
5229,40.38615
5230,25.2081
5231,31.145049999999998
5232,23.0533
5233,23.073050000000002
5234,23.178150000000002
5235,23.0593
5236,23.0533
5237,23.0533
5238,23.31735
5239,42.98265
5240,27.48555
5241,37.7873
5242,38.6108
5243,24.33045
5244,35.2926
5245,23.0533
5246,23.412
5247,23.653299999999998
5248,28.12235
5249,27.6854
5250,23.639499999999998
5251,24.0854
5252,32.097500000000004
5253,40.38615
5254,25.2081
5255,31.145049999999998
5256,23.0533
5257,23.10795
5258,26.538700000000002
5259,23.0563
5260,23.0533
5261,23.0533
5262,23.185299999999998
5263,33.01795
5264,25.4414
5265,32.0006
5266,36.743199999999995
5267,31.479400000000002
5268,42.14605
5269,25.08635
5270,24.5592
5271,26.0839
5272,27.84255
5273,28.81635
5274,26.09435
5275,25.60135
5276,31.3508
5277,32.573100000000004
5278,25.2912
5279,27.69255
5280,26.9499
5281,23.1429
5282,29.89925
5283,23.0533
5284,23.0533
5285,23.0533
5286,23.0533
5287,23.0533
5288,23.3972
5289,26.2139
5290,34.87565
5291,38.62835
5292,48.9995
5293,27.11935
5294,25.7064
5295,28.514499999999998
5296,27.56275
5297,29.947300000000002
5298,28.549200000000003
5299,27.11725
5300,30.604149999999997
5301,24.76005
5302,25.37435
5303,24.240099999999998
5304,30.846499999999995
5305,23.073050000000002
5306,23.178150000000002
5307,23.0593
5308,23.0533
5309,23.0533
5310,23.31735
5311,42.98265
5312,27.48555
5313,37.7873
5314,38.6108
5315,24.33045
5316,35.2926
5317,23.0533
5318,23.412
5319,23.653299999999998
5320,28.12235
5321,27.6854
5322,23.639499999999998
5323,24.0854
5324,32.097500000000004
5325,40.38615
5326,25.2081
5327,31.145049999999998
5328,23.0533
5329,23.073050000000002
5330,23.178150000000002
5331,23.0593
5332,23.0533
5333,23.0533
5334,23.31735
5335,42.98265
5336,27.48555
5337,37.7873
5338,38.6108
5339,24.33045
5340,35.2926
5341,23.0533
5342,23.412
5343,23.653299999999998
5344,28.12235
5345,27.6854
5346,23.639499999999998
5347,24.0854
5348,32.097500000000004
5349,40.38615
5350,25.2081
5351,31.145049999999998
5352,23.0533
5353,23.073050000000002
5354,23.178150000000002
5355,23.0593
5356,23.0533
5357,23.0533
5358,23.31735
5359,42.98265
5360,27.48555
5361,37.7873
5362,38.6108
5363,24.33045
5364,35.2926
5365,23.0533
5366,23.412
5367,23.653299999999998
5368,28.12235
5369,27.6854
5370,23.639499999999998
5371,24.0854
5372,32.097500000000004
5373,40.38615
5374,25.2081
5375,31.145049999999998
5376,23.0533
5377,23.073050000000002
5378,23.178150000000002
5379,23.0593
5380,23.0533
5381,23.0533
5382,23.31735
5383,42.98265
5384,27.48555
5385,37.7873
5386,38.6108
5387,24.33045
5388,35.2926
5389,23.0533
5390,23.412
5391,23.653299999999998
5392,28.12235
5393,27.6854
5394,23.639499999999998
5395,24.0854
5396,32.097500000000004
5397,40.38615
5398,25.2081
5399,31.145049999999998
5400,23.0533
5401,23.073050000000002
5402,23.178150000000002
5403,23.0593
5404,23.0533
5405,23.0533
5406,23.31735
5407,42.98265
5408,27.48555
5409,37.7873
5410,38.6108
5411,24.33045
5412,35.2926
5413,23.0533
5414,23.412
5415,23.653299999999998
5416,28.12235
5417,27.6854
5418,23.639499999999998
5419,24.0854
5420,32.097500000000004
5421,40.38615
5422,25.2081
5423,31.145049999999998
5424,23.0533
5425,23.10795
5426,26.538700000000002
5427,23.0563
5428,23.0533
5429,23.0533
5430,23.185299999999998
5431,33.01795
5432,25.4414
5433,32.0006
5434,36.743199999999995
5435,31.479400000000002
5436,42.14605
5437,25.08635
5438,24.5592
5439,26.0839
5440,27.84255
5441,28.81635
5442,26.09435
5443,25.60135
5444,31.3508
5445,32.573100000000004
5446,25.2912
5447,27.69255
5448,26.9499
5449,23.1429
5450,29.89925
5451,23.0533
5452,23.0533
5453,23.0533
5454,23.0533
5455,23.0533
5456,23.3972
5457,26.2139
5458,34.87565
5459,38.62835
5460,48.9995
5461,27.11935
5462,25.7064
5463,28.514499999999998
5464,27.56275
5465,29.947300000000002
5466,28.549200000000003
5467,27.11725
5468,30.604149999999997
5469,24.76005
5470,25.37435
5471,24.240099999999998
5472,30.846499999999995
5473,23.073050000000002
5474,23.178150000000002
5475,23.0593
5476,23.0533
5477,23.0533
5478,23.31735
5479,42.98265
5480,27.48555
5481,37.7873
5482,38.6108
5483,24.33045
5484,35.2926
5485,23.0533
5486,23.412
5487,23.653299999999998
5488,28.12235
5489,27.6854
5490,23.639499999999998
5491,24.0854
5492,32.097500000000004
5493,40.38615
5494,25.2081
5495,31.145049999999998
5496,23.0533
5497,23.073050000000002
5498,23.178150000000002
5499,24.76295
5500,24.189049999999998
5501,24.7561
5502,29.05405
5503,43.77465
5504,27.48555
5505,37.7873
5506,38.6108
5507,24.33045
5508,35.2926
5509,23.0533
5510,23.412
5511,23.653299999999998
5512,28.12235
5513,27.6854
5514,23.639499999999998
5515,24.0854
5516,33.529599999999995
5517,42.65765
5518,27.4796
5519,32.8487
5520,24.189049999999998
5521,23.6409
5522,24.3139
5523,23.6272
5524,24.189049999999998
5525,24.1874
5526,24.2187
5527,42.98265
5528,27.48555
5529,37.7873
5530,38.6108
5531,24.33045
5532,35.2926
5533,23.0533
5534,23.412
5535,23.653299999999998
5536,28.12235
5537,27.6854
5538,23.639499999999998
5539,24.0854
5540,32.097500000000004
5541,40.38615
5542,25.2081
5543,31.145049999999998
5544,24.189049999999998
5545,24.776699999999998
5546,26.58545
5547,26.466600000000003
5548,28.73215
5549,31.00365
5550,31.650199999999998
5551,44.67745
5552,27.48555
5553,37.7873
5554,38.6108
5555,24.33045
5556,35.2926
5557,23.0533
5558,23.412
5559,23.653299999999998
5560,28.12235
5561,27.6854
5562,23.639499999999998
5563,24.0854
5564,32.097500000000004
5565,40.38615
5566,25.2081
5567,31.145049999999998
5568,23.0533
5569,28.184
5570,36.2395
5571,38.9601
5572,42.36135
5573,44.6329
5574,41.75535
5575,46.41335
5576,27.48555
5577,37.7873
5578,38.6108
5579,24.33045
5580,35.2926
5581,23.0533
5582,23.412
5583,23.653299999999998
5584,28.12235
5585,27.6854
5586,23.639499999999998
5587,24.0854
5588,32.097500000000004
5589,40.38615
5590,25.2081
5591,31.145049999999998
5592,23.0533
5593,25.3795
5594,37.8964
5595,39.524950000000004
5596,42.36135
5597,47.472300000000004
5598,41.5097
5599,35.930099999999996
5600,25.4414
5601,32.0006
5602,36.743199999999995
5603,31.479400000000002
5604,42.14605
5605,25.08635
5606,24.5592
5607,26.0839
5608,27.84255
5609,28.81635
5610,26.09435
5611,25.60135
5612,31.3508
5613,32.573100000000004
5614,25.2912
5615,27.69255
5616,26.9499
5617,29.38965
5618,37.28175
5619,29.3
5620,39.521950000000004
5621,42.929249999999996
5622,44.8787
5623,23.0533
5624,23.3972
5625,26.2139
5626,34.87565
5627,38.62835
5628,48.9995
5629,27.11935
5630,25.7064
5631,28.514499999999998
5632,27.56275
5633,29.947300000000002
5634,28.549200000000003
5635,27.11725
5636,30.604149999999997
5637,24.76005
5638,25.37435
5639,24.240099999999998
5640,30.846499999999995
5641,23.073050000000002
5642,23.178150000000002
5643,23.0593
5644,23.0533
5645,23.0533
5646,23.31735
5647,42.98265
5648,27.48555
5649,37.7873
5650,38.6108
5651,24.33045
5652,35.2926
5653,23.0533
5654,23.412
5655,23.653299999999998
5656,28.12235
5657,27.6854
5658,23.639499999999998
5659,24.0854
5660,32.097500000000004
5661,40.38615
5662,25.2081
5663,31.145049999999998
5664,23.0533
5665,23.073050000000002
5666,23.178150000000002
5667,23.0593
5668,23.0533
5669,23.0533
5670,23.31735
5671,42.98265
5672,27.48555
5673,37.7873
5674,38.6108
5675,24.33045
5676,35.2926
5677,23.0533
5678,23.412
5679,23.653299999999998
5680,28.12235
5681,27.6854
5682,23.639499999999998
5683,24.0854
5684,32.097500000000004
5685,40.38615
5686,28.0475
5687,38.52755
5688,32.139450000000004
5689,34.4307
5690,36.2395
5691,34.984899999999996
5692,37.818299999999994
5693,38.38615
5694,32.337250000000004
5695,42.98265
5696,27.48555
5697,37.7873
5698,38.6108
5699,24.33045
5700,35.2926
5701,23.0533
5702,23.412
5703,23.653299999999998
5704,28.12235
5705,27.6854
5706,23.639499999999998
5707,24.0854
5708,32.097500000000004
5709,40.38615
5710,25.2081
5711,31.145049999999998
5712,23.0533
5713,23.073050000000002
5714,23.178150000000002
5715,23.0593
5716,23.0533
5717,23.0533
5718,23.31735
5719,42.98265
5720,27.48555
5721,37.7873
5722,38.6108
5723,24.33045
5724,35.2926
5725,23.0533
5726,23.412
5727,23.653299999999998
5728,28.12235
5729,27.6854
5730,23.639499999999998
5731,24.0854
5732,32.097500000000004
5733,40.38615
5734,25.2081
5735,31.145049999999998
5736,23.0533
5737,23.073050000000002
5738,23.178150000000002
5739,23.0593
5740,23.0533
5741,23.0533
5742,23.31735
5743,42.98265
5744,27.48555
5745,37.7873
5746,38.6108
5747,24.33045
5748,35.2926
5749,23.0533
5750,23.412
5751,23.653299999999998
5752,28.12235
5753,27.6854
5754,23.639499999999998
5755,24.0854
5756,32.097500000000004
5757,40.38615
5758,25.2081
5759,31.145049999999998
5760,23.0533
5761,23.10795
5762,26.538700000000002
5763,23.0563
5764,23.0533
5765,24.75695
5766,26.0895
5767,33.01795
5768,25.4414
5769,32.0006
5770,36.743199999999995
5771,31.479400000000002
5772,42.14605
5773,25.08635
5774,24.5592
5775,26.0839
5776,27.84255
5777,28.81635
5778,26.09435
5779,25.60135
5780,31.3508
5781,32.573100000000004
5782,25.2912
5783,27.69255
5784,26.9499
5785,23.1429
5786,29.89925
5787,23.0533
5788,23.0533
5789,23.0533
5790,23.0533
5791,23.0533
5792,23.3972
5793,26.2139
5794,34.87565
5795,38.62835
5796,48.9995
5797,27.11935
5798,25.7064
5799,28.514499999999998
5800,27.56275
5801,29.947300000000002
5802,28.549200000000003
5803,27.11725
5804,30.604149999999997
5805,24.76005
5806,25.37435
5807,24.240099999999998
5808,30.846499999999995
5809,23.073050000000002
5810,23.178150000000002
5811,23.0593
5812,23.0533
5813,23.0533
5814,23.31735
5815,42.98265
5816,27.48555
5817,37.7873
5818,38.6108
5819,24.33045
5820,35.2926
5821,23.0533
5822,23.412
5823,23.653299999999998
5824,28.12235
5825,27.6854
5826,23.639499999999998
5827,24.0854
5828,32.097500000000004
5829,40.38615
5830,25.2081
5831,31.145049999999998
5832,23.0533
5833,23.073050000000002
5834,23.178150000000002
5835,23.0593
5836,23.0533
5837,23.0533
5838,23.31735
5839,42.98265
5840,27.48555
5841,37.7873
5842,38.6108
5843,24.33045
5844,35.2926
5845,23.0533
5846,23.412
5847,23.653299999999998
5848,28.12235
5849,27.6854
5850,23.639499999999998
5851,24.0854
5852,32.097500000000004
5853,40.38615
5854,25.2081
5855,31.145049999999998
5856,25.3248
5857,25.91245
5858,26.58545
5859,29.30605
5860,31.57155
5861,34.41095
5862,33.81425
5863,45.7159
5864,27.48555
5865,37.7873
5866,38.6108
5867,24.33045
5868,35.2926
5869,23.0533
5870,23.412
5871,23.653299999999998
5872,28.12235
5873,27.6854
5874,23.639499999999998
5875,24.0854
5876,32.097500000000004
5877,40.38615
5878,25.2081
5879,31.145049999999998
5880,32.139450000000004
5881,32.159200000000006
5882,32.2643
5883,31.009700000000002
5884,30.4358
5885,28.16425
5886,28.8211
5887,42.98265
5888,27.48555
5889,37.7873
5890,38.6108
5891,24.33045
5892,35.2926
5893,23.0533
5894,23.412
5895,23.653299999999998
5896,28.12235
5897,27.6854
5898,28.21
5899,33.7301
5900,42.2927
5901,50.608000000000004
5902,40.54095
5903,46.47795
5904,40.0898
5905,42.949
5906,43.622
5907,47.47835
5908,46.33655
5909,48.6081
5910,49.803
5911,57.778999999999996
5912,27.48555
5913,37.7873
5914,38.6108
5915,24.33045
5916,35.2926
5917,23.0533
5918,23.412
5919,23.653299999999998
5920,28.12235
5921,27.6854
5922,23.639499999999998
5923,24.0854
5924,37.75385
5925,49.4723
5926,42.2446
5927,50.453
5928,46.33655
5929,47.527
5930,53.797
5931,49.74685
5932,53.151
5933,53.151
5934,49.18865
5935,44.40195
5936,27.5129
5937,32.0006
5938,36.743199999999995
5939,31.479400000000002
5940,42.14605
5941,25.08635
5942,24.5592
5943,26.0839
5944,27.84255
5945,28.81635
5946,26.09435
5947,36.9803
5948,42.6901
5949,51.881
5950,42.89565
5951,44.729099999999995
5952,45.1222
5953,44.1142
5954,48.928000000000004
5955,50.8795
5956,49.175999999999995
5957,50.8795
5958,51.563500000000005
5959,51.6965
5960,43.490550000000006
5961,36.9607
5962,36.35405
5963,29.516
5964,35.4324
5965,31.54835
5966,33.25175
5967,28.55955
5968,34.0697
5969,24.345399999999998
5970,27.2486
5971,47.38925
5972,38.7252
5973,40.10745
5974,43.71465
5975,41.2675
5976,40.680499999999995
5977,44.7139
5978,46.90795
5979,47.86575
5980,51.5005
5981,50.8865
5982,59.156
5983,55.056000000000004
5984,45.97085
5985,37.2726
5986,28.0785
5987,35.63015
5988,33.5509
5989,25.65165
5990,24.5622
5991,24.0567
5992,35.835550000000005
5993,23.95825
5994,30.8333
5995,39.6278
5996,49.54215
5997,47.39945
5998,54.427
5999,54.551
6000,54.6385
6001,55.4425
6002,54.979499999999994
6003,59.404
6004,58.83
6005,61.1015
6006,58.974500000000006
6007,70.6815
6008,36.95175
6009,37.7873
6010,38.6108
6011,24.33045
6012,35.2926
6013,23.0533
6014,23.412
6015,23.653299999999998
6016,28.12235
6017,27.6854
6018,23.639499999999998
6019,24.0854
6020,33.2333
6021,47.76865
6022,33.72635
6023,41.36695
6024,36.11465
6025,40.109550000000006
6026,45.32565
6027,48.6141
6028,58.83
6029,59.966
6030,64.1065
6031,76.8895
6032,38.77825
6033,37.7873
6034,38.6108
6035,24.33045
6036,35.2926
6037,23.0533
6038,23.412
6039,23.653299999999998
6040,28.12235
6041,27.6854
6042,23.639499999999998
6043,33.4592
6044,46.29465
6045,60.83
6046,47.92345
6047,59.539500000000004
6048,48.6081
6049,52.6645
6050,52.587
6051,54.112500000000004
6052,57.7475
6053,61.10850000000001
6054,67.6765
6055,62.148
6056,43.103950000000005
6057,31.59385
6058,28.0785
6059,35.63015
6060,33.5509
6061,25.65165
6062,24.5622
6063,24.0567
6064,35.835550000000005
6065,23.95825
6066,39.86945
6067,53.606500000000004
6068,63.19050000000001
6069,56.4855
6070,61.8095
6071,61.3655
6072,60.885
6073,58.282000000000004
6074,62.92999999999999
6075,58.836
6076,66.2125
6077,70.7555
6078,72.10549999999999
6079,79.136
6080,36.537949999999995
6081,37.7873
6082,38.6108
6083,24.33045
6084,35.2926
6085,23.0533
6086,23.412
6087,23.653299999999998
6088,28.12235
6089,27.6854
6090,23.639499999999998
6091,25.32825
6092,36.0727
6093,51.176
6094,38.8373
6095,44.206399999999995
6096,36.11465
6097,37.3051
6098,41.87155
6099,41.7965
6100,40.0898
6101,38.954049999999995
6102,38.46445
6103,41.9199
6104,25.4414
6105,32.0006
6106,36.743199999999995
6107,31.479400000000002
6108,42.14605
6109,25.08635
6110,24.5592
6111,26.0839
6112,27.84255
6113,28.81635
6114,26.09435
6115,25.60135
6116,31.3508
6117,32.573100000000004
6118,25.2912
6119,27.69255
6120,26.9499
6121,23.1429
6122,29.89925
6123,23.0533
6124,23.0533
6125,23.0533
6126,23.0533
6127,23.0533
6128,23.3972
6129,26.2139
6130,34.87565
6131,38.62835
6132,48.9995
6133,27.11935
6134,25.7064
6135,28.514499999999998
6136,27.56275
6137,29.947300000000002
6138,28.549200000000003
6139,27.11725
6140,30.604149999999997
6141,24.76005
6142,25.37435
6143,24.240099999999998
6144,30.846499999999995
6145,23.073050000000002
6146,23.178150000000002
6147,23.0593
6148,23.0533
6149,23.0533
6150,23.31735
6151,42.98265
6152,27.48555
6153,37.7873
6154,38.6108
6155,24.33045
6156,35.2926
6157,23.0533
6158,23.412
6159,23.653299999999998
6160,28.12235
6161,27.6854
6162,23.639499999999998
6163,24.0854
6164,32.097500000000004
6165,40.38615
6166,25.2081
6167,31.145049999999998
6168,23.0533
6169,23.073050000000002
6170,23.178150000000002
6171,23.0593
6172,23.0533
6173,29.3
6174,31.8072
6175,51.179
6176,27.48555
6177,37.7873
6178,38.6108
6179,24.33045
6180,35.2926
6181,23.0533
6182,23.412
6183,23.653299999999998
6184,28.12235
6185,27.6854
6186,23.639499999999998
6187,24.0854
6188,32.097500000000004
6189,40.38615
6190,25.2081
6191,31.145049999999998
6192,23.62115
6193,29.31975
6194,29.992749999999997
6195,40.09585
6196,32.7073
6197,36.11465
6198,30.1186
6199,42.98265
6200,27.48555
6201,37.7873
6202,38.6108
6203,24.33045
6204,35.2926
6205,23.0533
6206,23.412
6207,23.653299999999998
6208,28.12235
6209,27.6854
6210,23.639499999999998
6211,24.0854
6212,32.097500000000004
6213,40.38615
6214,25.2081
6215,31.145049999999998
6216,23.0533
6217,23.073050000000002
6218,23.178150000000002
6219,23.0593
6220,23.0533
6221,23.0533
6222,23.31735
6223,42.98265
6224,27.48555
6225,37.7873
6226,38.6108
6227,24.33045
6228,35.2926
6229,23.0533
6230,23.412
6231,23.653299999999998
6232,28.12235
6233,27.6854
6234,23.639499999999998
6235,24.0854
6236,34.36905
6237,41.5219
6238,33.72635
6239,38.52755
6240,34.97885
6241,36.70225
6242,35.6716
6243,33.8491
6244,36.11465
6245,40.657700000000006
6246,38.06805
6247,49.10805
6248,27.48555
6249,37.7873
6250,38.6108
6251,24.33045
6252,35.2926
6253,23.0533
6254,23.412
6255,23.653299999999998
6256,28.12235
6257,27.6854
6258,23.639499999999998
6259,24.0854
6260,32.097500000000004
6261,43.79345
6262,31.454800000000002
6263,41.36695
6264,34.41095
6265,31.058349999999997
6266,32.217549999999996
6267,36.11765
6268,31.00365
6269,36.11465
6270,41.91205
6271,47.3707
6272,25.4414
6273,32.0006
6274,36.743199999999995
6275,31.479400000000002
6276,42.14605
6277,25.08635
6278,24.5592
6279,26.0839
6280,27.84255
6281,28.81635
6282,26.09435
6283,34.428399999999996
6284,43.844300000000004
6285,44.49865
6286,39.4883
6287,44.729099999999995
6288,43.41855
6289,45.25
6290,48.928000000000004
6291,46.33655
6292,44.6329
6293,44.065
6294,44.2447
6295,43.85885
6296,36.3367
6297,34.5685
6298,36.35405
6299,29.516
6300,35.4324
6301,31.54835
6302,33.25175
6303,28.55955
6304,34.0697
6305,25.1496
6306,39.094100000000005
6307,53.022
6308,42.721349999999994
6309,45.7863
6310,46.55405
6311,47.514250000000004
6312,45.22355
6313,45.788399999999996
6314,46.461400000000005
6315,45.2068
6316,45.2008
6317,48.0402
6318,47.1651
6319,65.534
6320,33.20485
6321,37.7873
6322,38.6108
6323,24.33045
6324,35.2926
6325,23.0533
6326,23.412
6327,23.653299999999998
6328,28.12235
6329,27.6854
6330,23.639499999999998
6331,35.297399999999996
6332,48.5662
6333,58.558499999999995
6334,46.7877
6335,57.2675
6336,45.76865
6337,47.49205
6338,43.622
6339,44.07105
6340,48.6081
6341,50.3115
6342,48.301750000000006
6343,65.737
6344,29.89745
6345,37.7873
6346,38.6108
6347,24.33045
6348,35.2926
6349,23.0533
6350,23.412
6351,23.653299999999998
6352,28.12235
6353,27.6854
6354,23.639499999999998
6355,24.0854
6356,32.097500000000004
6357,42.65765
6358,26.34385
6359,39.6633
6360,33.275200000000005
6361,37.3314
6362,34.414500000000004
6363,38.2117
6364,39.007149999999996
6365,36.1217
6366,44.48105
6367,42.92565
6368,36.02905
6369,32.729350000000004
6370,28.0785
6371,35.63015
6372,33.5509
6373,25.65165
6374,24.5622
6375,24.0567
6376,35.835550000000005
6377,23.95825
6378,37.88385
6379,42.18445
6380,48.9936
6381,46.83155
6382,53.291000000000004
6383,54.551
6384,56.910000000000004
6385,57.207499999999996
6386,58.8335
6387,59.7915
6388,62.85849999999999
6389,61.676500000000004
6390,72.3075
6391,63.5555
6392,41.84465
6393,31.59385
6394,28.0785
6395,35.63015
6396,33.5509
6397,25.65165
6398,24.5622
6399,24.0567
6400,35.835550000000005
6401,23.95825
6402,30.8333
6403,34.229749999999996
6404,41.0432
6405,42.85635
6406,50.4515
6407,50.576
6408,53.5025
6409,51.4675
6410,51.5725
6411,57.1325
6412,59.966
6413,59.966
6414,60.229
6415,78.384
6416,36.56
6417,37.7873
6418,38.6108
6419,24.33045
6420,35.2926
6421,23.0533
6422,23.412
6423,23.653299999999998
6424,28.12235
6425,27.6854
6426,23.639499999999998
6427,26.84745
6428,38.34425
6429,45.4971
6430,33.72635
6431,42.50275
6432,36.11465
6433,37.599450000000004
6434,40.25155
6435,41.9902
6436,44.09155
6437,45.772200000000005
6438,50.329
6439,51.233000000000004
6440,42.58505
6441,33.33415
6442,32.21625
6443,32.573049999999995
6444,34.49165
6445,28.6
6446,28.90695
6447,26.30815
6448,34.952600000000004
6449,24.1518
6450,37.20625
6451,46.273
6452,50.9685
6453,57.3825
6454,57.305
6455,58.983000000000004
6456,57.881499999999996
6457,56.6075
6458,56.8785
6459,59.398
6460,62.237500000000004
6461,63.941
6462,69.2375
6463,68.75
6464,49.598200000000006
6465,34.5685
6466,36.35405
6467,29.516
6468,35.4324
6469,31.54835
6470,33.25175
6471,28.55955
6472,34.0697
6473,24.345399999999998
6474,40.91395
6475,62.814
6476,51.2395
6477,56.576
6478,58.4795
6479,65.1185
6480,60.5565
6481,61.182500000000005
6482,65.0805
6483,68.87750000000001
6484,69.10499999999999
6485,72.4665
6486,81.3945
6487,81.069
6488,56.605
6489,31.59385
6490,28.0785
6491,35.63015
6492,33.5509
6493,25.65165
6494,24.5622
6495,24.0567
6496,35.835550000000005
6497,23.95825
6498,35.027049999999996
6499,47.9167
6500,57.512
6501,52.5105
6502,57.834
6503,62.5015
6504,68.2675
6505,62.885999999999996
6506,75.87
6507,73.4205
6508,77.0555
6509,76.4415
6510,87.64099999999999
6511,83.7425
6512,60.8995
6513,33.8756
6514,28.0785
6515,35.63015
6516,33.5509
6517,25.65165
6518,24.5622
6519,24.0567
6520,35.835550000000005
6521,23.95825
6522,41.338699999999996
6523,50.198499999999996
6524,58.647499999999994
6525,50.8065
6526,53.291000000000004
6527,57.9585
6528,65.996
6529,74.244
6530,71.327
6531,79.0995
6532,75.352
6533,80.9845
6534,93.318
6535,89.38
6536,61.377
6537,31.59385
6538,28.0785
6539,35.63015
6540,33.5509
6541,25.65165
6542,24.5622
6543,24.0567
6544,35.835550000000005
6545,23.95825
6546,45.810399999999994
6547,54.193
6548,62.623
6549,62.7325
6550,69.7595
6551,71.58749999999999
6552,78.48949999999999
6553,78.787
6554,78.7095
6555,81.37100000000001
6556,92.95599999999999
6557,94.046
6558,102.4045
6559,100.7665
6560,64.267
6561,31.59385
6562,28.0785
6563,35.63015
6564,33.5509
6565,25.65165
6566,24.5622
6567,24.0567
6568,35.835550000000005
6569,23.95825
6570,46.37595
6571,53.0605
6572,62.055
6573,61.596500000000006
6574,75.4385
6575,67.0445
6576,83.6005
6577,81.5945
6578,85.8405
6579,87.792
6580,90.6315
6581,94.607
6582,98.76650000000001
6583,92.7805
6584,53.614
6585,34.5685
6586,36.35405
6587,29.516
6588,35.4324
6589,31.54835
6590,33.25175
6591,28.55955
6592,34.0697
6593,24.345399999999998
6594,27.2486
6595,36.73755
6596,42.721349999999994
6597,48.0578
6598,45.418299999999995
6599,46.946349999999995
6600,46.35935
6601,44.119699999999995
6602,41.87155
6603,42.36435
6604,46.904450000000004
6605,51.4475
6606,53.2815
6607,59.1135
6608,30.655499999999996
6609,32.0006
6610,36.743199999999995
6611,31.479400000000002
6612,42.14605
6613,25.08635
6614,24.5592
6615,26.0839
6616,27.84255
6617,28.81635
6618,26.09435
6619,25.60135
6620,31.3508
6621,33.140950000000004
6622,34.94525
6623,35.075050000000005
6624,33.7645
6625,35.63635
6626,45.232099999999996
6627,36.6825
6628,38.38615
6629,40.0898
6630,45.199949999999994
6631,46.867399999999996
6632,32.5242
6633,26.2139
6634,34.87565
6635,38.62835
6636,48.9995
6637,27.11935
6638,25.7064
6639,28.514499999999998
6640,27.56275
6641,29.947300000000002
6642,28.549200000000003
6643,27.11725
6644,30.604149999999997
6645,24.76005
6646,25.9422
6647,31.6226
6648,38.79685
6649,36.1344
6650,33.96795
6651,38.3922
6652,38.954049999999995
6653,45.76865
6654,47.165949999999995
6655,65.142
6656,44.6487
6657,37.7873
6658,38.6108
6659,24.33045
6660,35.2926
6661,23.0533
6662,23.412
6663,23.653299999999998
6664,28.12235
6665,27.6854
6666,23.639499999999998
