,90_0,90_15,90_30,90_45,90_60,90_75,90_90,180_0,180_15,180_30,180_45,180_60,180_75,180_90,270_0,270_15,270_30,270_45,270_60,270_75,270_90
2016-06-11 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-11 05:00:00+01:00,0.114,0.176,0.222,0.25,0.261,0.257,0.236,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.007,0.007,0.007,0.007,0.007,0.007,0.007
2016-06-11 06:00:00+01:00,0.138,0.28,0.391,0.47,0.515,0.528,0.513,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.029,0.029,0.029,0.029,0.029,0.029,0.029
2016-06-11 07:00:00+01:00,0.067,0.218,0.379,0.499,0.581,0.625,0.632,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.049,0.049,0.049,0.049,0.049,0.049,0.049
2016-06-11 08:00:00+01:00,0.066,0.104,0.264,0.42,0.535,0.61,0.648,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.107,0.066,0.066,0.066,0.066,0.066,0.066
2016-06-11 09:00:00+01:00,0.081,0.081,0.122,0.267,0.411,0.518,0.588,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.246,0.108,0.081,0.081,0.081,0.081,0.081
2016-06-11 10:00:00+01:00,0.093,0.093,0.093,0.114,0.228,0.357,0.461,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.373,0.246,0.125,0.093,0.093,0.093,0.093
2016-06-11 11:00:00+01:00,0.101,0.101,0.101,0.101,0.101,0.161,0.27,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.455,0.379,0.276,0.166,0.101,0.101,0.101
2016-06-11 12:00:00+01:00,0.104,0.104,0.104,0.104,0.104,0.104,0.108,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.485,0.465,0.416,0.338,0.239,0.144,0.104
2016-06-11 13:00:00+01:00,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.465,0.499,0.503,0.477,0.421,0.335,0.228
2016-06-11 14:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.394,0.482,0.536,0.558,0.547,0.504,0.427
2016-06-11 15:00:00+01:00,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.275,0.414,0.517,0.582,0.612,0.607,0.567
2016-06-11 16:00:00+01:00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.132,0.296,0.444,0.551,0.618,0.648,0.641
2016-06-11 17:00:00+01:00,0.058,0.053,0.053,0.053,0.053,0.053,0.053,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.053,0.148,0.32,0.46,0.559,0.62,0.643
2016-06-11 18:00:00+01:00,0.126,0.034,0.034,0.034,0.034,0.034,0.034,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.034,0.037,0.158,0.307,0.422,0.502,0.548
2016-06-11 19:00:00+01:00,0.136,0.045,0.012,0.012,0.012,0.012,0.012,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.012,0.026,0.11,0.196,0.262,0.308
2016-06-11 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-11 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-11 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-11 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 05:00:00+01:00,0.115,0.177,0.223,0.252,0.262,0.258,0.237,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.007,0.007,0.007,0.007,0.007,0.007,0.007
2016-06-12 06:00:00+01:00,0.139,0.281,0.392,0.471,0.516,0.529,0.513,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2016-06-12 07:00:00+01:00,0.067,0.219,0.38,0.5,0.581,0.625,0.632,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.049,0.049,0.049,0.049,0.049,0.049,0.049
2016-06-12 08:00:00+01:00,0.066,0.105,0.265,0.421,0.535,0.61,0.648,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.106,0.066,0.066,0.066,0.066,0.066,0.066
2016-06-12 09:00:00+01:00,0.081,0.081,0.123,0.268,0.412,0.519,0.588,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.245,0.107,0.081,0.081,0.081,0.081,0.081
2016-06-12 10:00:00+01:00,0.093,0.093,0.093,0.115,0.229,0.358,0.461,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.372,0.245,0.125,0.093,0.093,0.093,0.093
2016-06-12 11:00:00+01:00,0.101,0.101,0.101,0.101,0.101,0.162,0.271,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.454,0.378,0.275,0.165,0.101,0.101,0.101
2016-06-12 12:00:00+01:00,0.104,0.104,0.104,0.104,0.104,0.104,0.108,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.485,0.464,0.415,0.337,0.238,0.143,0.104
2016-06-12 13:00:00+01:00,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.465,0.499,0.502,0.476,0.42,0.334,0.228
2016-06-12 14:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.394,0.482,0.536,0.557,0.546,0.503,0.426
2016-06-12 15:00:00+01:00,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.275,0.413,0.516,0.582,0.612,0.607,0.567
2016-06-12 16:00:00+01:00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.132,0.296,0.444,0.55,0.618,0.648,0.641
2016-06-12 17:00:00+01:00,0.058,0.053,0.053,0.053,0.053,0.053,0.053,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.053,0.149,0.32,0.46,0.559,0.62,0.643
2016-06-12 18:00:00+01:00,0.126,0.034,0.034,0.034,0.034,0.034,0.034,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.034,0.037,0.158,0.307,0.423,0.504,0.549
2016-06-12 19:00:00+01:00,0.137,0.045,0.012,0.012,0.012,0.012,0.012,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.012,0.012,0.026,0.111,0.198,0.264,0.31
2016-06-12 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-12 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 05:00:00+01:00,0.116,0.178,0.224,0.253,0.263,0.259,0.238,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.007,0.007,0.007,0.007,0.007,0.007,0.007
2016-06-13 06:00:00+01:00,0.14,0.282,0.393,0.471,0.516,0.529,0.513,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2016-06-13 07:00:00+01:00,0.068,0.22,0.381,0.5,0.582,0.626,0.632,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.049,0.049,0.049,0.049,0.049,0.049,0.049
2016-06-13 08:00:00+01:00,0.066,0.105,0.266,0.422,0.536,0.611,0.648,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.105,0.066,0.066,0.066,0.066,0.066,0.066
2016-06-13 09:00:00+01:00,0.081,0.081,0.123,0.269,0.413,0.519,0.588,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.244,0.106,0.081,0.081,0.081,0.081,0.081
2016-06-13 10:00:00+01:00,0.093,0.093,0.093,0.115,0.23,0.359,0.462,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.371,0.244,0.124,0.093,0.093,0.093,0.093
2016-06-13 11:00:00+01:00,0.101,0.101,0.101,0.101,0.101,0.163,0.272,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.453,0.377,0.274,0.165,0.101,0.101,0.101
2016-06-13 12:00:00+01:00,0.104,0.104,0.104,0.104,0.104,0.104,0.108,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.484,0.463,0.414,0.336,0.237,0.142,0.104
2016-06-13 13:00:00+01:00,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.464,0.498,0.502,0.475,0.419,0.333,0.227
2016-06-13 14:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.393,0.481,0.535,0.557,0.546,0.502,0.425
2016-06-13 15:00:00+01:00,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.274,0.413,0.516,0.581,0.611,0.606,0.566
2016-06-13 16:00:00+01:00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.132,0.296,0.444,0.55,0.617,0.648,0.641
2016-06-13 17:00:00+01:00,0.059,0.053,0.053,0.053,0.053,0.053,0.053,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.053,0.149,0.32,0.46,0.559,0.62,0.643
2016-06-13 18:00:00+01:00,0.126,0.034,0.034,0.034,0.034,0.034,0.034,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.034,0.038,0.159,0.308,0.424,0.505,0.551
2016-06-13 19:00:00+01:00,0.138,0.046,0.013,0.013,0.013,0.013,0.013,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.013,0.013,0.026,0.112,0.2,0.267,0.313
2016-06-13 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-13 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 05:00:00+01:00,0.117,0.179,0.225,0.253,0.263,0.259,0.238,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.007,0.007,0.007,0.007,0.007,0.007,0.007
2016-06-14 06:00:00+01:00,0.141,0.283,0.393,0.472,0.517,0.529,0.513,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2016-06-14 07:00:00+01:00,0.068,0.221,0.381,0.501,0.582,0.626,0.632,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.049,0.049,0.049,0.049,0.049,0.049,0.049
2016-06-14 08:00:00+01:00,0.066,0.106,0.267,0.422,0.537,0.611,0.648,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.066,0.066,0.066,0.066,0.066,0.066
2016-06-14 09:00:00+01:00,0.081,0.081,0.124,0.27,0.413,0.52,0.588,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.243,0.106,0.081,0.081,0.081,0.081,0.081
2016-06-14 10:00:00+01:00,0.093,0.093,0.093,0.116,0.23,0.359,0.462,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.37,0.243,0.123,0.093,0.093,0.093,0.093
2016-06-14 11:00:00+01:00,0.101,0.101,0.101,0.101,0.101,0.163,0.272,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.452,0.376,0.273,0.164,0.101,0.101,0.101
2016-06-14 12:00:00+01:00,0.104,0.104,0.104,0.104,0.104,0.104,0.108,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.483,0.462,0.413,0.335,0.236,0.142,0.104
2016-06-14 13:00:00+01:00,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.464,0.497,0.501,0.474,0.418,0.332,0.226
2016-06-14 14:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.393,0.481,0.535,0.556,0.545,0.501,0.424
2016-06-14 15:00:00+01:00,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.274,0.413,0.516,0.581,0.611,0.606,0.566
2016-06-14 16:00:00+01:00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.133,0.296,0.444,0.55,0.617,0.647,0.64
2016-06-14 17:00:00+01:00,0.059,0.053,0.053,0.053,0.053,0.053,0.053,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.053,0.149,0.32,0.46,0.559,0.62,0.644
2016-06-14 18:00:00+01:00,0.127,0.034,0.034,0.034,0.034,0.034,0.034,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.034,0.038,0.159,0.309,0.424,0.506,0.552
2016-06-14 19:00:00+01:00,0.139,0.046,0.013,0.013,0.013,0.013,0.013,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.013,0.013,0.027,0.113,0.201,0.269,0.316
2016-06-14 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-14 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 05:00:00+01:00,0.117,0.179,0.225,0.254,0.264,0.26,0.239,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.007,0.007,0.007,0.007,0.007,0.007,0.007
2016-06-15 06:00:00+01:00,0.142,0.283,0.394,0.472,0.517,0.529,0.513,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2016-06-15 07:00:00+01:00,0.069,0.222,0.382,0.502,0.583,0.626,0.632,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.049,0.049,0.049,0.049,0.049,0.049,0.049
2016-06-15 08:00:00+01:00,0.066,0.107,0.268,0.423,0.537,0.611,0.648,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.066,0.066,0.066,0.066,0.066,0.066
2016-06-15 09:00:00+01:00,0.081,0.081,0.125,0.271,0.414,0.52,0.589,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.242,0.105,0.081,0.081,0.081,0.081,0.081
2016-06-15 10:00:00+01:00,0.093,0.093,0.093,0.116,0.231,0.36,0.463,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.369,0.242,0.123,0.093,0.093,0.093,0.093
2016-06-15 11:00:00+01:00,0.101,0.101,0.101,0.101,0.101,0.164,0.273,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.451,0.375,0.272,0.163,0.101,0.101,0.101
2016-06-15 12:00:00+01:00,0.104,0.104,0.104,0.104,0.104,0.104,0.109,0.179,0.179,0.179,0.179,0.179,0.179,0.179,0.483,0.462,0.412,0.334,0.235,0.141,0.104
2016-06-15 13:00:00+01:00,0.102,0.102,0.102,0.102,0.102,0.102,0.102,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.463,0.497,0.5,0.474,0.417,0.331,0.225
2016-06-15 14:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.393,0.48,0.534,0.555,0.544,0.501,0.424
2016-06-15 15:00:00+01:00,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.274,0.413,0.516,0.581,0.61,0.605,0.565
2016-06-15 16:00:00+01:00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.112,0.112,0.112,0.112,0.112,0.112,0.112,0.133,0.296,0.444,0.55,0.617,0.647,0.64
2016-06-15 17:00:00+01:00,0.059,0.053,0.053,0.053,0.053,0.053,0.053,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.053,0.149,0.32,0.461,0.56,0.621,0.644
2016-06-15 18:00:00+01:00,0.127,0.034,0.034,0.034,0.034,0.034,0.034,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.034,0.038,0.16,0.309,0.425,0.507,0.553
2016-06-15 19:00:00+01:00,0.14,0.047,0.013,0.013,0.013,0.013,0.013,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.013,0.013,0.027,0.114,0.203,0.271,0.318
2016-06-15 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-15 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-16 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-16 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-16 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-16 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-16 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-06-16 05:00:00+01:00,0.117,0.179,0.225,0.253,0.263,0.259,0.238,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.007,0.007,0.007,0.007,0.007,0.007,0.007
2016-06-16 06:00:00+01:00,0.142,0.283,0.394,0.472,0.516,0.529,0.512,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2016-06-16 07:00:00+01:00,0.069,0.222,0.382,0.502,0.582,0.625,0.632,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.049,0.049,0.049,0.049,0.049,0.049,0.049
2016-06-16 08:00:00+01:00,0.066,0.107,0.268,0.423,0.537,0.611,0.648,0.104,0.104,0.104,0.104,0.104,0.104,0.104,0.103,0.066,0.066,0.066,0.066,0.066,0.066
2016-06-16 09:00:00+01:00,0.081,0.081,0.125,0.271,0.415,0.521,0.589,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.241,0.105,0.081,0.081,0.081,0.081,0.081
2016-06-16 10:00:00+01:00,0.093,0.093,0.093,0.117,0.232,0.361,0.463,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.368,0.241,0.122,0.093,0.093,0.093,0.093
2016-06-16 11:00:00+01:00,0.101,0.101,0.101,0.101,0.101,0.165,0.274,0.173,0.173,0.173,0.173,0.173,0.173,0.173,0.451,0.374,0.271,0.162,0.101,0.101,0.101
